Breaks;Date;Time;HUMIDIFICATEUR [I];POMPE_FOND_ECO [B];PPM_CO2_HUMIDE [I];V2V_DESHUMIDIF [B];VANNE_PROP_INF [I];VANNE_PROP_SUP [I];FERMETURE_PORTE [B];MOLE_O2_DERIVEE [R];POMPE_UTA_CHAUD [B];POMPE_UTA_FROID [B]
OPEN;19/06/2025;16:45:31;22;0;551;1;0;0;0;12348;1;0
OPEN;19/06/2025;16:45:33;22;0;551;1;0;0;0;12348;0;0
OPEN;19/06/2025;16:45:50;22;0;551;1;0;0;0;12348;0;1
OPEN;19/06/2025;16:46:20;18;0;491;1;0;0;0;12349;0;1
OPEN;19/06/2025;16:46:50;10;0;546;1;0;0;0;12325;0;1
OPEN;19/06/2025;16:47:13;0;0;558;1;0;0;0;12284;0;1
OPEN;19/06/2025;16:47:20;0;0;558;0;0;0;0;12284;0;1
OPEN;19/06/2025;16:47:31;0;0;550;0;0;0;0;12184;0;1
OPEN;19/06/2025;16:47:33;0;0;550;0;0;0;0;12184;0;0
OPEN;19/06/2025;16:47:50;0;0;550;0;0;0;0;12184;1;0
OPEN;19/06/2025;16:48:20;0;0;577;0;0;0;0;12232;1;0
OPEN;19/06/2025;16:48:23;24;0;530;0;0;0;0;12357;1;0
OPEN;19/06/2025;16:48:26;24;0;530;1;0;0;0;12357;1;0
OPEN;19/06/2025;16:48:28;24;0;530;1;0;0;0;12357;0;0
OPEN;19/06/2025;16:48:50;24;0;530;1;0;0;0;12357;0;1
OPEN;19/06/2025;16:49:20;20;0;490;1;0;0;0;12379;0;1
OPEN;19/06/2025;16:49:50;0;0;579;1;0;0;0;12303;0;1
OPEN;19/06/2025;16:50:02;0;0;496;1;0;0;0;12223;0;1
OPEN;19/06/2025;16:50:20;0;0;496;0;0;0;0;12223;0;1
OPEN;19/06/2025;16:50:26;0;0;510;0;0;0;0;12159;0;1
OPEN;19/06/2025;16:50:28;0;0;510;0;0;0;0;12159;0;0
OPEN;19/06/2025;16:50:50;0;0;510;0;0;0;0;12159;1;0
OPEN;19/06/2025;16:51:17;0;0;483;0;0;0;0;12226;1;0
OPEN;19/06/2025;16:51:20;0;0;483;1;0;0;0;12226;1;0
OPEN;19/06/2025;16:51:23;26;0;507;1;0;0;0;12362;0;0
OPEN;19/06/2025;16:51:50;26;0;507;1;0;0;0;12362;0;1
OPEN;19/06/2025;16:52:20;20;0;553;1;0;0;0;12351;0;1
OPEN;19/06/2025;16:52:50;0;0;503;1;0;0;0;12299;0;1
OPEN;19/06/2025;16:52:57;0;0;540;1;0;0;0;12228;0;1
OPEN;19/06/2025;16:53:20;0;0;540;0;0;0;0;12228;0;1
OPEN;19/06/2025;16:53:22;0;0;622;0;0;0;0;12176;0;0
OPEN;19/06/2025;16:53:50;0;0;622;0;0;0;0;12176;1;0
OPEN;19/06/2025;16:54:12;8;0;537;0;0;0;0;12291;1;0
OPEN;19/06/2025;16:54:15;8;0;537;1;0;0;0;12291;1;0
OPEN;19/06/2025;16:54:17;8;0;537;1;0;0;0;12291;0;0
OPEN;19/06/2025;16:54:20;8;0;537;1;0;0;0;12291;0;1
OPEN;19/06/2025;16:54:50;25;0;586;1;0;0;0;12360;0;1
OPEN;19/06/2025;16:55:20;15;0;577;1;0;0;0;12354;0;1
OPEN;19/06/2025;16:55:50;0;0;492;1;0;0;0;12326;0;1
OPEN;19/06/2025;16:55:53;0;0;525;1;0;0;0;12181;0;1
OPEN;19/06/2025;16:56:15;0;0;525;0;0;0;0;12181;0;1
OPEN;19/06/2025;16:56:17;0;0;525;0;0;0;0;12181;0;0
OPEN;19/06/2025;16:56:20;0;0;525;0;0;0;0;12181;1;0
OPEN;19/06/2025;16:56:50;0;0;538;0;0;0;0;12205;1;0
OPEN;19/06/2025;16:57:07;15;0;543;0;0;0;0;12341;1;0
OPEN;19/06/2025;16:57:10;15;0;543;1;0;0;0;12341;1;1
OPEN;19/06/2025;16:57:20;15;0;543;1;0;0;0;12341;0;1
OPEN;19/06/2025;16:57:50;22;0;643;1;0;0;0;12351;0;1
OPEN;19/06/2025;16:58:20;12;0;545;1;0;0;0;12333;0;1
OPEN;19/06/2025;16:58:47;0;0;516;1;0;0;0;12258;0;1
OPEN;19/06/2025;16:58:50;0;0;516;0;0;0;0;12258;0;1
OPEN;19/06/2025;16:59:05;0;0;576;0;0;0;0;12172;0;1
OPEN;19/06/2025;16:59:07;0;0;576;0;0;0;0;12172;0;0
OPEN;19/06/2025;16:59:20;0;0;576;0;0;0;0;12172;1;0
OPEN;19/06/2025;16:59:50;0;0;478;0;0;0;0;12215;1;0
OPEN;19/06/2025;16:59:57;22;0;554;0;0;0;0;12364;1;0
OPEN;19/06/2025;17:00:00;22;0;554;1;0;0;0;12364;1;0
OPEN;19/06/2025;17:00:02;22;0;554;1;0;0;0;12364;0;0
OPEN;19/06/2025;17:00:20;22;0;554;1;0;0;0;12364;0;1
OPEN;19/06/2025;17:00:50;22;0;558;1;0;0;0;12419;0;1
OPEN;19/06/2025;17:01:20;12;0;554;1;0;0;0;12322;0;1
OPEN;19/06/2025;17:01:37;0;0;503;1;0;0;0;12235;0;1
OPEN;19/06/2025;17:01:50;0;0;503;0;0;0;0;12235;0;1
OPEN;19/06/2025;17:02:00;0;0;521;0;0;0;0;12157;0;1
OPEN;19/06/2025;17:02:02;0;0;521;0;0;0;0;12157;0;0
OPEN;19/06/2025;17:02:20;0;0;521;0;0;0;0;12157;1;0
OPEN;19/06/2025;17:02:50;0;0;527;0;0;0;0;12221;1;0
OPEN;19/06/2025;17:02:52;23;0;556;0;0;0;0;12330;1;0
OPEN;19/06/2025;17:02:55;23;0;556;1;0;0;0;12330;1;0
OPEN;19/06/2025;17:02:57;23;0;556;1;0;0;0;12330;0;0
OPEN;19/06/2025;17:03:20;23;0;556;1;0;0;0;12330;0;1
OPEN;19/06/2025;17:03:50;25;0;558;1;0;0;0;12362;0;1
OPEN;19/06/2025;17:04:20;10;0;532;1;0;0;0;12323;0;1
OPEN;19/06/2025;17:04:37;0;0;537;1;0;0;0;12207;0;1
OPEN;19/06/2025;17:04:50;0;0;537;0;0;0;0;12207;0;1
OPEN;19/06/2025;17:04:55;0;0;545;0;0;0;0;12165;0;1
OPEN;19/06/2025;17:04:57;0;0;545;0;0;0;0;12165;0;0
OPEN;19/06/2025;17:05:20;0;0;545;0;0;0;0;12165;1;0
OPEN;19/06/2025;17:05:47;0;0;548;0;0;0;0;12243;1;0
OPEN;19/06/2025;17:05:50;0;0;548;1;0;0;0;12243;1;0
OPEN;19/06/2025;17:05:53;26;0;583;1;0;0;0;12362;0;0
OPEN;19/06/2025;17:06:20;26;0;583;1;0;0;0;12362;0;1
OPEN;19/06/2025;17:06:50;22;0;547;1;0;0;0;12358;0;1
OPEN;19/06/2025;17:07:21;7;0;526;1;0;0;0;12306;0;1
OPEN;19/06/2025;17:07:28;0;0;533;1;0;0;0;12233;0;1
OPEN;19/06/2025;17:07:51;0;0;533;0;0;0;0;12233;0;1
OPEN;19/06/2025;17:07:53;0;0;485;0;0;0;0;12181;0;0
OPEN;19/06/2025;17:08:21;0;0;485;0;0;0;0;12181;1;0
OPEN;19/06/2025;17:08:43;8;0;520;0;0;0;0;12324;1;0
OPEN;19/06/2025;17:08:46;8;0;520;1;0;0;0;12324;1;0
OPEN;19/06/2025;17:08:48;8;0;520;1;0;0;0;12324;0;0
OPEN;19/06/2025;17:08:51;8;0;520;1;0;0;0;12324;0;1
OPEN;19/06/2025;17:09:21;26;0;584;1;0;0;0;12351;0;1
OPEN;19/06/2025;17:09:51;17;0;602;1;0;0;0;12340;0;1
OPEN;19/06/2025;17:10:21;0;0;595;1;0;0;0;12284;0;1
OPEN;19/06/2025;17:10:23;0;0;541;1;0;0;0;12218;0;1
OPEN;19/06/2025;17:10:46;0;0;541;0;0;0;0;12218;0;1
OPEN;19/06/2025;17:10:48;0;0;541;0;0;0;0;12218;0;0
OPEN;19/06/2025;17:10:51;0;0;541;0;0;0;0;12218;1;0
OPEN;19/06/2025;17:11:21;0;0;512;0;0;0;0;12172;1;0
OPEN;19/06/2025;17:11:38;14;0;547;0;0;0;0;12336;1;0
OPEN;19/06/2025;17:11:41;14;0;547;1;0;0;0;12336;1;0
OPEN;19/06/2025;17:11:43;14;0;547;1;0;0;0;12336;0;0
OPEN;19/06/2025;17:11:51;14;0;547;1;0;0;0;12336;0;1
OPEN;19/06/2025;17:12:21;26;0;470;1;0;0;0;12353;0;1
OPEN;19/06/2025;17:12:51;16;0;567;1;0;0;0;12346;0;1
OPEN;19/06/2025;17:13:13;0;0;525;1;0;0;0;12249;0;1
OPEN;19/06/2025;17:13:21;0;0;525;0;0;0;0;12249;0;1
OPEN;19/06/2025;17:13:40;0;0;515;0;0;0;0;12196;0;1
OPEN;19/06/2025;17:13:43;0;0;515;0;0;0;0;12196;0;0
OPEN;19/06/2025;17:13:51;0;0;515;0;0;0;0;12196;1;0
OPEN;19/06/2025;17:14:21;0;0;552;0;0;0;0;12190;1;0
OPEN;19/06/2025;17:14:31;17;0;531;0;0;0;0;12344;1;0
OPEN;19/06/2025;17:14:32;17;0;531;0;0;0;0;12344;0;0
OPEN;19/06/2025;17:14:33;17;0;531;0;0;0;0;12344;0;1
OPEN;19/06/2025;17:14:51;17;0;531;1;0;0;0;12344;0;1
OPEN;19/06/2025;17:15:21;21;0;531;1;0;0;0;12341;0;1
OPEN;19/06/2025;17:15:51;10;0;515;1;0;0;0;12378;0;1
OPEN;19/06/2025;17:16:13;0;0;570;1;0;0;0;12232;0;1
OPEN;19/06/2025;17:16:21;0;0;570;0;0;0;0;12232;0;1
OPEN;19/06/2025;17:16:30;0;0;507;0;0;0;0;12237;0;1
OPEN;19/06/2025;17:16:33;0;0;507;0;0;0;0;12237;0;0
OPEN;19/06/2025;17:16:51;0;0;507;0;0;0;0;12237;1;0
OPEN;19/06/2025;17:17:18;0;0;509;0;0;0;0;12231;1;0
OPEN;19/06/2025;17:17:21;0;0;509;1;0;0;0;12231;1;0
OPEN;19/06/2025;17:17:22;23;0;514;1;0;0;0;12346;0;0
OPEN;19/06/2025;17:17:51;23;0;514;1;0;0;0;12346;0;1
OPEN;19/06/2025;17:18:21;20;0;541;1;0;0;0;12349;0;1
OPEN;19/06/2025;17:18:51;6;0;518;1;0;0;0;12318;0;1
OPEN;19/06/2025;17:18:58;0;0;502;1;0;0;0;12228;0;1
OPEN;19/06/2025;17:19:20;0;0;502;0;0;0;0;12228;0;1
OPEN;19/06/2025;17:19:21;0;0;502;0;0;0;0;12228;0;0
OPEN;19/06/2025;17:19:23;0;0;566;0;0;0;0;12170;0;0
OPEN;19/06/2025;17:19:51;0;0;566;0;0;0;0;12170;1;0
OPEN;19/06/2025;17:20:12;9;0;475;0;0;0;0;12291;1;0
OPEN;19/06/2025;17:20:13;9;0;475;0;0;0;0;12291;1;1
OPEN;19/06/2025;17:20:16;9;0;475;1;0;0;0;12291;1;1
OPEN;19/06/2025;17:20:21;9;0;475;1;0;0;0;12291;0;1
OPEN;19/06/2025;17:20:51;21;0;564;1;0;0;0;12352;0;1
OPEN;19/06/2025;17:21:21;14;0;482;1;0;0;0;12328;0;1
OPEN;19/06/2025;17:21:51;0;0;489;1;0;0;0;12294;0;1
OPEN;19/06/2025;17:21:53;0;0;527;1;0;0;0;12209;0;1
OPEN;19/06/2025;17:22:11;0;0;527;0;0;0;0;12209;0;1
OPEN;19/06/2025;17:22:13;0;0;527;0;0;0;0;12209;0;0
OPEN;19/06/2025;17:22:21;0;0;527;0;0;0;0;12209;1;0
OPEN;19/06/2025;17:22:51;0;0;590;0;0;0;0;12201;1;0
OPEN;19/06/2025;17:23:03;19;0;522;0;0;0;0;12389;1;0
OPEN;19/06/2025;17:23:06;19;0;522;1;0;0;0;12389;1;1
OPEN;19/06/2025;17:23:21;19;0;522;1;0;0;0;12389;0;1
OPEN;19/06/2025;17:23:51;19;0;540;1;0;0;0;12369;0;1
OPEN;19/06/2025;17:24:21;9;0;530;1;0;0;0;12348;0;1
OPEN;19/06/2025;17:24:38;0;0;563;1;0;0;0;12232;0;1
OPEN;19/06/2025;17:24:51;0;0;563;0;0;0;0;12232;0;1
OPEN;19/06/2025;17:25:01;0;0;553;0;0;0;0;12206;0;1
OPEN;19/06/2025;17:25:03;0;0;553;0;0;0;0;12206;0;0
OPEN;19/06/2025;17:25:21;0;0;553;0;0;0;0;12206;1;0
OPEN;19/06/2025;17:25:51;0;0;550;0;0;0;0;12234;1;0
OPEN;19/06/2025;17:25:53;22;0;460;0;0;0;0;12331;1;0
OPEN;19/06/2025;17:26:21;22;0;460;1;0;0;0;12331;0;1
OPEN;19/06/2025;17:26:51;18;0;588;1;0;0;0;12342;0;1
OPEN;19/06/2025;17:27:21;0;0;501;1;0;0;0;12310;0;1
OPEN;19/06/2025;17:27:33;0;0;571;1;0;0;0;12254;0;1
OPEN;19/06/2025;17:27:50;0;0;571;0;0;0;0;12254;0;1
OPEN;19/06/2025;17:27:51;0;0;571;0;0;0;0;12254;0;0
OPEN;19/06/2025;17:27:53;0;0;433;0;0;0;0;12176;0;0
OPEN;19/06/2025;17:28:21;0;0;433;0;0;0;0;12176;1;0
OPEN;19/06/2025;17:28:42;9;0;524;0;0;0;0;12296;1;0
OPEN;19/06/2025;17:28:46;9;0;524;1;0;0;0;12296;1;0
OPEN;19/06/2025;17:28:47;9;0;524;1;0;0;0;12296;0;0
OPEN;19/06/2025;17:28:51;9;0;524;1;0;0;0;12296;0;1
OPEN;19/06/2025;17:29:21;24;0;502;1;0;0;0;12374;0;1
OPEN;19/06/2025;17:29:51;16;0;572;1;0;0;0;12348;0;1
OPEN;19/06/2025;17:30:21;0;0;506;1;0;0;0;12307;0;1
OPEN;19/06/2025;17:30:22;0;0;597;1;0;0;0;12224;0;1
OPEN;19/06/2025;17:30:45;0;0;597;0;0;0;0;12224;0;1
OPEN;19/06/2025;17:30:47;0;0;597;0;0;0;0;12224;0;0
OPEN;19/06/2025;17:30:51;0;0;597;0;0;0;0;12224;1;0
OPEN;19/06/2025;17:31:21;0;0;568;0;0;0;0;12227;1;0
OPEN;19/06/2025;17:31:37;13;0;500;0;0;0;0;12356;1;0
OPEN;19/06/2025;17:31:40;13;0;500;1;0;0;0;12356;1;0
OPEN;19/06/2025;17:31:42;13;0;500;1;0;0;0;12356;0;0
OPEN;19/06/2025;17:31:51;13;0;500;1;0;0;0;12356;0;1
OPEN;19/06/2025;17:32:21;24;0;556;1;0;0;0;12346;0;1
OPEN;19/06/2025;17:32:51;13;0;526;1;0;0;0;12359;0;1
OPEN;19/06/2025;17:33:17;0;0;503;1;0;0;0;12349;0;1
OPEN;19/06/2025;17:33:21;0;0;503;0;0;0;0;12349;0;1
OPEN;19/06/2025;17:33:40;0;0;550;0;0;0;0;12182;0;1
OPEN;19/06/2025;17:33:42;0;0;550;0;0;0;0;12182;0;0
OPEN;19/06/2025;17:33:51;0;0;550;0;0;0;0;12182;1;0
OPEN;19/06/2025;17:34:21;0;0;522;0;0;0;0;12271;1;0
OPEN;19/06/2025;17:34:32;20;0;546;0;0;0;0;12350;1;0
OPEN;19/06/2025;17:34:35;20;0;546;1;0;0;0;12350;1;1
OPEN;19/06/2025;17:34:52;20;0;546;1;0;0;0;12350;0;1
OPEN;19/06/2025;17:35:22;22;0;511;1;0;0;0;12356;0;1
OPEN;19/06/2025;17:35:52;9;0;555;1;0;0;0;12370;0;1
OPEN;19/06/2025;17:36:07;0;0;553;1;0;0;0;12229;0;1
OPEN;19/06/2025;17:36:22;0;0;553;0;0;0;0;12229;0;1
OPEN;19/06/2025;17:36:31;0;0;524;0;0;0;0;12173;0;1
OPEN;19/06/2025;17:36:32;0;0;524;0;0;0;0;12173;0;0
OPEN;19/06/2025;17:36:52;0;0;524;0;0;0;0;12173;1;0
OPEN;19/06/2025;17:37:22;0;0;522;0;0;0;0;12232;1;0
OPEN;19/06/2025;17:37:25;23;0;515;1;0;0;0;12352;1;0
OPEN;19/06/2025;17:37:28;23;0;515;1;0;0;0;12352;0;0
OPEN;19/06/2025;17:37:52;23;0;515;1;0;0;0;12352;0;1
OPEN;19/06/2025;17:38:22;22;0;508;1;0;0;0;12369;0;1
OPEN;19/06/2025;17:38:52;0;0;544;1;0;0;0;12301;0;1
OPEN;19/06/2025;17:38:57;0;0;544;1;0;0;0;12242;0;1
OPEN;19/06/2025;17:39:22;0;0;544;0;0;0;0;12242;0;1
OPEN;19/06/2025;17:39:26;0;0;561;0;0;0;0;12217;0;1
OPEN;19/06/2025;17:39:27;0;0;561;0;0;0;0;12217;0;0
OPEN;19/06/2025;17:39:52;0;0;561;0;0;0;0;12217;1;0
OPEN;19/06/2025;17:40:17;0;0;542;0;0;0;0;12302;1;0
OPEN;19/06/2025;17:40:20;0;0;542;1;0;0;0;12302;1;0
OPEN;19/06/2025;17:40:22;0;0;542;1;0;0;0;12302;0;0
OPEN;19/06/2025;17:40:23;25;0;525;1;0;0;0;12360;0;0
OPEN;19/06/2025;17:40:52;25;0;525;1;0;0;0;12360;0;1
OPEN;19/06/2025;17:41:22;18;0;507;1;0;0;0;12410;0;1
OPEN;19/06/2025;17:41:52;0;0;506;1;0;0;0;12299;0;1
OPEN;19/06/2025;17:41:58;0;0;598;1;0;0;0;12206;0;1
OPEN;19/06/2025;17:42:21;0;0;598;0;0;0;0;12206;0;1
OPEN;19/06/2025;17:42:22;0;0;598;0;0;0;0;12206;0;0
OPEN;19/06/2025;17:42:23;0;0;478;0;0;0;0;12165;0;0
OPEN;19/06/2025;17:42:52;0;0;478;0;0;0;0;12165;1;0
OPEN;19/06/2025;17:43:13;8;0;548;0;0;0;0;12362;1;0
OPEN;19/06/2025;17:43:16;8;0;548;1;0;0;0;12362;1;0
OPEN;19/06/2025;17:43:18;8;0;548;1;0;0;0;12362;0;0
OPEN;19/06/2025;17:43:22;8;0;548;1;0;0;0;12362;0;1
OPEN;19/06/2025;17:43:52;25;0;501;1;0;0;0;12458;0;1
OPEN;19/06/2025;17:44:22;18;0;510;1;0;0;0;12416;0;1
OPEN;19/06/2025;17:44:52;0;0;527;1;0;0;0;12309;0;1
OPEN;19/06/2025;17:44:58;0;0;563;1;0;0;0;12192;0;1
OPEN;19/06/2025;17:45:16;0;0;563;0;0;0;0;12192;0;1
OPEN;19/06/2025;17:45:18;0;0;563;0;0;0;0;12192;0;0
OPEN;19/06/2025;17:45:22;0;0;563;0;0;0;0;12192;1;0
OPEN;19/06/2025;17:45:52;0;0;505;0;0;0;0;12194;1;0
OPEN;19/06/2025;17:46:08;14;0;492;0;0;0;0;12374;1;0
OPEN;19/06/2025;17:46:11;14;0;492;1;0;0;0;12374;1;0
OPEN;19/06/2025;17:46:13;14;0;492;1;0;0;0;12374;0;0
OPEN;19/06/2025;17:46:22;14;0;492;1;0;0;0;12374;0;1
OPEN;19/06/2025;17:46:52;24;0;538;1;0;0;0;12363;0;1
OPEN;19/06/2025;17:47:22;11;0;540;1;0;0;0;12324;0;1
OPEN;19/06/2025;17:47:48;0;0;576;1;0;0;0;12276;0;1
OPEN;19/06/2025;17:47:52;0;0;576;0;0;0;0;12276;0;1
OPEN;19/06/2025;17:48:11;0;0;547;0;0;0;0;12198;0;1
OPEN;19/06/2025;17:48:13;0;0;547;0;0;0;0;12198;0;0
OPEN;19/06/2025;17:48:22;0;0;547;0;0;0;0;12198;1;0
OPEN;19/06/2025;17:48:52;0;0;523;0;0;0;0;12207;1;0
OPEN;19/06/2025;17:49:03;19;0;561;0;0;0;0;12362;1;0
OPEN;19/06/2025;17:49:06;19;0;561;1;0;0;0;12362;1;0
OPEN;19/06/2025;17:49:08;19;0;561;1;0;0;0;12362;0;0
OPEN;19/06/2025;17:49:22;19;0;561;1;0;0;0;12362;0;1
OPEN;19/06/2025;17:49:52;23;0;588;1;0;0;0;12366;0;1
OPEN;19/06/2025;17:50:22;11;0;484;1;0;0;0;12325;0;1
OPEN;19/06/2025;17:50:38;0;0;537;1;0;0;0;12255;0;1
OPEN;19/06/2025;17:50:52;0;0;537;0;0;0;0;12255;0;1
OPEN;19/06/2025;17:51:05;0;0;572;0;0;0;0;12183;0;1
OPEN;19/06/2025;17:51:07;0;0;572;0;0;0;0;12183;0;0
OPEN;19/06/2025;17:51:22;0;0;572;0;0;0;0;12183;1;0
OPEN;19/06/2025;17:51:52;0;0;562;0;0;0;0;12212;1;0
OPEN;19/06/2025;17:51:57;22;0;528;0;0;0;0;12348;1;0
OPEN;19/06/2025;17:52:00;22;0;528;1;0;0;0;12348;1;0
OPEN;19/06/2025;17:52:02;22;0;528;1;0;0;0;12348;0;0
OPEN;19/06/2025;17:52:22;22;0;528;1;0;0;0;12348;0;1
OPEN;19/06/2025;17:52:52;20;0;587;1;0;0;0;12368;0;1
OPEN;19/06/2025;17:53:22;9;0;555;1;0;0;0;12331;0;1
OPEN;19/06/2025;17:53:37;0;0;512;1;0;0;0;12216;0;1
OPEN;19/06/2025;17:53:52;0;0;512;0;0;0;0;12216;0;1
OPEN;19/06/2025;17:54:00;0;0;503;0;0;0;0;12176;0;1
OPEN;19/06/2025;17:54:02;0;0;503;0;0;0;0;12176;0;0
OPEN;19/06/2025;17:54:22;0;0;503;0;0;0;0;12176;1;0
OPEN;19/06/2025;17:54:52;0;0;489;0;0;0;0;12253;1;0
OPEN;19/06/2025;17:54:55;23;0;594;1;0;0;0;12345;1;0
OPEN;19/06/2025;17:54:57;23;0;594;1;0;0;0;12345;0;0
OPEN;19/06/2025;17:55:22;23;0;594;1;0;0;0;12345;0;1
OPEN;19/06/2025;17:55:52;16;0;534;1;0;0;0;12348;0;1
OPEN;19/06/2025;17:56:22;0;0;544;1;0;0;0;12314;0;1
OPEN;19/06/2025;17:56:32;0;0;542;1;0;0;0;12239;0;1
OPEN;19/06/2025;17:56:52;0;0;542;0;0;0;0;12239;0;1
OPEN;19/06/2025;17:56:55;0;0;574;0;0;0;0;12170;0;1
OPEN;19/06/2025;17:56:57;0;0;574;0;0;0;0;12170;0;0
OPEN;19/06/2025;17:57:22;0;0;574;0;0;0;0;12170;1;0
OPEN;19/06/2025;17:57:47;0;0;567;0;0;0;0;12296;1;0
OPEN;19/06/2025;17:57:50;0;0;567;1;0;0;0;12296;1;0
OPEN;19/06/2025;17:57:52;0;0;567;1;0;0;0;12296;0;0
OPEN;19/06/2025;17:58:22;26;0;551;1;0;0;0;12360;0;1
OPEN;19/06/2025;17:58:52;20;0;567;1;0;0;0;12355;0;1
OPEN;19/06/2025;17:59:22;7;0;581;1;0;0;0;12295;0;1
OPEN;19/06/2025;17:59:32;0;0;547;1;0;0;0;12231;0;1
OPEN;19/06/2025;17:59:50;0;0;547;0;0;0;0;12231;0;1
OPEN;19/06/2025;17:59:52;0;0;547;0;0;0;0;12231;0;0
OPEN;19/06/2025;18:00:22;0;0;579;0;0;0;0;12227;1;0
OPEN;19/06/2025;18:00:42;9;0;496;0;0;0;0;12280;1;0
OPEN;19/06/2025;18:00:45;9;0;496;1;0;0;0;12280;1;0
OPEN;19/06/2025;18:00:47;9;0;496;1;0;0;0;12280;0;0
OPEN;19/06/2025;18:00:52;9;0;496;1;0;0;0;12280;0;1
OPEN;19/06/2025;18:01:22;27;0;532;1;0;0;0;12386;0;1
OPEN;19/06/2025;18:01:52;15;0;495;1;0;0;0;12361;0;1
OPEN;19/06/2025;18:02:22;0;0;531;1;0;0;0;12283;0;1
OPEN;19/06/2025;18:02:45;0;0;537;0;0;0;0;12187;0;1
OPEN;19/06/2025;18:02:47;0;0;537;0;0;0;0;12187;0;0
OPEN;19/06/2025;18:02:53;0;0;537;0;0;0;0;12187;1;0
OPEN;19/06/2025;18:03:23;0;0;579;0;0;0;0;12223;1;0
OPEN;19/06/2025;18:03:37;13;0;550;0;0;0;0;12433;1;0
OPEN;19/06/2025;18:03:40;13;0;550;1;0;0;0;12433;1;0
OPEN;19/06/2025;18:03:42;13;0;550;1;0;0;0;12433;0;0
OPEN;19/06/2025;18:03:53;13;0;550;1;0;0;0;12433;0;1
OPEN;19/06/2025;18:04:23;26;0;555;1;0;0;0;12371;0;1
OPEN;19/06/2025;18:04:53;13;0;478;1;0;0;0;12337;0;1
OPEN;19/06/2025;18:05:17;0;0;577;1;0;0;0;12247;0;1
OPEN;19/06/2025;18:05:23;0;0;577;0;0;0;0;12247;0;1
OPEN;19/06/2025;18:05:40;0;0;545;0;0;0;0;12172;0;1
OPEN;19/06/2025;18:05:42;0;0;545;0;0;0;0;12172;0;0
OPEN;19/06/2025;18:05:53;0;0;545;0;0;0;0;12172;1;0
OPEN;19/06/2025;18:06:23;0;0;522;0;0;0;0;12207;1;0
OPEN;19/06/2025;18:06:33;22;0;554;0;0;0;0;12386;1;0
OPEN;19/06/2025;18:06:36;22;0;554;1;0;0;0;12386;1;1
OPEN;19/06/2025;18:06:53;22;0;554;1;0;0;0;12386;0;1
OPEN;19/06/2025;18:07:23;24;0;508;1;0;0;0;12345;0;1
OPEN;19/06/2025;18:07:53;11;0;586;1;0;0;0;12320;0;1
OPEN;19/06/2025;18:08:13;0;0;545;1;0;0;0;12228;0;1
OPEN;19/06/2025;18:08:23;0;0;545;0;0;0;0;12228;0;1
OPEN;19/06/2025;18:08:31;0;0;573;0;0;0;0;12192;0;1
OPEN;19/06/2025;18:08:33;0;0;573;0;0;0;0;12192;0;0
OPEN;19/06/2025;18:08:53;0;0;573;0;0;0;0;12192;1;0
OPEN;19/06/2025;18:09:21;0;0;523;0;0;0;0;12291;1;0
OPEN;19/06/2025;18:09:23;0;0;523;0;0;0;0;12291;0;0
OPEN;19/06/2025;18:09:53;20;0;511;1;0;0;0;12343;0;1
OPEN;19/06/2025;18:10:23;13;0;448;1;0;0;0;12373;0;1
OPEN;19/06/2025;18:10:53;0;0;523;1;0;0;0;12348;0;1
OPEN;19/06/2025;18:10:58;0;0;516;1;0;0;0;12268;0;1
OPEN;19/06/2025;18:11:21;0;0;516;0;0;0;0;12268;0;1
OPEN;19/06/2025;18:11:23;0;0;516;0;0;0;0;12268;0;0
OPEN;19/06/2025;18:11:53;0;0;572;0;0;0;0;12180;1;0
OPEN;19/06/2025;18:12:13;7;0;547;0;0;0;0;12354;1;0
OPEN;19/06/2025;18:12:16;7;0;547;1;0;0;0;12354;1;1
OPEN;19/06/2025;18:12:23;7;0;547;1;0;0;0;12354;0;1
OPEN;19/06/2025;18:12:53;21;0;527;1;0;0;0;12415;0;1
OPEN;19/06/2025;18:13:23;12;0;456;1;0;0;0;12318;0;1
OPEN;19/06/2025;18:13:43;0;0;570;1;0;0;0;12332;0;1
OPEN;19/06/2025;18:13:53;0;0;570;0;0;0;0;12332;0;1
OPEN;19/06/2025;18:14:10;0;0;561;0;0;0;0;12175;0;1
OPEN;19/06/2025;18:14:13;0;0;561;0;0;0;0;12175;0;0
OPEN;19/06/2025;18:14:23;0;0;561;0;0;0;0;12175;1;0
OPEN;19/06/2025;18:14:53;0;0;562;0;0;0;0;12213;1;0
OPEN;19/06/2025;18:15:03;17;0;574;0;0;0;0;12405;1;0
OPEN;19/06/2025;18:15:06;17;0;574;1;0;0;0;12405;1;0
OPEN;19/06/2025;18:15:07;17;0;574;1;0;0;0;12405;0;0
OPEN;19/06/2025;18:15:23;17;0;574;1;0;0;0;12405;0;1
OPEN;19/06/2025;18:15:53;18;0;497;1;0;0;0;12426;0;1
OPEN;19/06/2025;18:16:23;7;0;545;1;0;0;0;12406;0;1
OPEN;19/06/2025;18:16:38;0;0;524;1;0;0;0;12234;0;1
OPEN;19/06/2025;18:16:53;0;0;524;0;0;0;0;12234;0;1
OPEN;19/06/2025;18:17:06;0;0;572;0;0;0;0;12166;0;1
OPEN;19/06/2025;18:17:08;0;0;572;0;0;0;0;12166;0;0
