Breaks;Date;Time;V2V_ABSORBTION_CO2 [B];V2V_CHAUD_FOND_ECO [B];V2V_FROID_FOND_ECO [B];HYGROMETRIE_CELLULE [R];PRESSION_CO2_HUMIDE [R];SURPRESSION_CEL_EXT [R];TEMPERATURE_MOY_INF [R];TEMPERATURE_MOY_SUP [R];TEMPERATURE_REPRISE [R];V2V_CIRCULATION_AIR [B]
OPEN;19/06/2025;11:04:37;0;0;0;57;59;-340,151119;23,299999;26,1999995;11,1;0
OPEN;19/06/2025;11:05:07;0;0;0;57;49;-338,151003;23,299999;26,1999995;9,6999998;0
OPEN;19/06/2025;11:05:37;0;0;0;62;53;-338,150997;23,299999;26,1999995;9,8999996;0
OPEN;19/06/2025;11:05:48;0;0;0;66;57;-350,818363;23,299999;26,3000005;11,3;0
OPEN;19/06/2025;11:06:02;0;0;0;66;57;-350,818363;23,299999;26,3000005;11,3;1
OPEN;19/06/2025;11:06:07;0;0;0;66;57;-350,818363;23,299999;26,3000005;11,3;0
OPEN;19/06/2025;11:06:37;0;0;0;67;57;-365,485717;23,299999;26,3000005;12,6;0
OPEN;19/06/2025;11:07:07;0;0;0;63;49;-381,486573;23,3499995;26,3000005;12,7;0
OPEN;19/06/2025;11:07:18;0;0;0;56;47;-337,484377;23,3499995;26,3500005;10,7;0
OPEN;19/06/2025;11:07:22;0;0;0;56;47;-337,484377;23,3499995;26,3500005;10,7;1
OPEN;19/06/2025;11:07:37;0;0;0;56;47;-337,484377;23,3499995;26,3500005;10,7;0
OPEN;19/06/2025;11:08:07;0;0;0;60;55;-340,817873;23,3499995;26,3500005;9,6999998;0
OPEN;19/06/2025;11:08:37;0;0;0;63;55;-340,151243;23,3499995;26,4000005;10,3;0
OPEN;19/06/2025;11:08:47;0;0;0;66;54;-355,485227;23,3500005;26,4499995;11,6;0
OPEN;19/06/2025;11:08:57;0;0;0;66;54;-355,485227;23,3500005;26,4499995;11,6;1
OPEN;19/06/2025;11:09:07;0;0;0;66;54;-355,485227;23,3500005;26,4499995;11,6;0
OPEN;19/06/2025;11:09:37;0;0;0;66;53;-369,485961;23,3500005;26,4499995;12,9;0
OPEN;19/06/2025;11:10:07;0;0;0;62;56;-380,153195;23,3500005;26,4499995;12,4;0
OPEN;19/06/2025;11:10:08;0;0;0;55;46;-335,484249;23,3500005;26,3999995;10,2;0
OPEN;19/06/2025;11:10:18;0;0;0;55;46;-335,484249;23,3500005;26,3999995;10,2;1
OPEN;19/06/2025;11:10:37;0;0;0;55;46;-335,484249;23,3500005;26,3999995;10,2;0
OPEN;19/06/2025;11:11:07;0;0;0;59;53;-334,817627;23,3999995;26,3999995;9,6999998;0
OPEN;19/06/2025;11:11:37;0;0;0;64;52;-334,817627;23,3999995;26,3999995;10,5;0
OPEN;19/06/2025;11:11:38;0;0;0;66;53;-334,817627;23,3999995;26,4499995;11,8;0
OPEN;19/06/2025;11:11:42;0;0;0;66;53;-357,485349;23,3999995;26,4499995;11,8;0
OPEN;19/06/2025;11:11:52;0;0;0;66;53;-357,485349;23,3999995;26,4499995;11,8;1
OPEN;19/06/2025;11:12:08;0;0;0;66;53;-357,485349;23,3999995;26,4499995;11,8;0
OPEN;19/06/2025;11:12:38;0;0;0;66;51;-372,819459;23,3999995;26,45;12,9;0
OPEN;19/06/2025;11:13:03;0;0;0;61;55;-378,819821;23,3999995;26,45;12,1;0
OPEN;19/06/2025;11:13:08;0;0;0;61;55;-378,819821;23,3999995;26,45;12,1;1
OPEN;19/06/2025;11:13:13;0;0;0;56;60;-336,817623;23,4499995;26,45;10,1;1
OPEN;19/06/2025;11:13:38;0;0;0;56;60;-336,817623;23,4499995;26,45;10,1;0
OPEN;19/06/2025;11:14:08;0;0;0;61;62;-336,817751;23,4499995;26,4;10,1;0
OPEN;19/06/2025;11:14:32;0;0;0;66;48;-342,151363;23,5;26,4;10,8;0
OPEN;19/06/2025;11:14:38;0;0;0;66;48;-342,151363;23,5;26,4;10,8;1
OPEN;19/06/2025;11:14:42;0;0;0;67;54;-358,818729;23,5;26,4;12,3;1
OPEN;19/06/2025;11:15:08;0;0;0;67;54;-358,818729;23,5;26,4;12,3;0
OPEN;19/06/2025;11:15:38;0;0;0;65;54;-378,153071;23,5;26,5;12,8;0
OPEN;19/06/2025;11:15:58;0;0;0;58;53;-342,817997;23,6000005;26,55;11,1;0
OPEN;19/06/2025;11:16:02;0;0;0;58;53;-342,817997;23,6000005;26,55;11,1;1
OPEN;19/06/2025;11:16:08;0;0;0;58;53;-342,817997;23,6000005;26,55;11,1;0
OPEN;19/06/2025;11:16:38;0;0;0;58;52;-339,484493;23,6000005;26,55;9,8000002;0
OPEN;19/06/2025;11:17:08;0;0;0;63;57;-337,484371;23,6000005;26,6000005;10;0
OPEN;19/06/2025;11:17:22;0;0;0;67;57;-352,151733;23,6000005;26,6499995;11,1;0
OPEN;19/06/2025;11:17:32;0;0;0;67;57;-352,151733;23,6000005;26,6499995;11,1;1
OPEN;19/06/2025;11:17:38;0;0;0;67;57;-352,151733;23,6000005;26,6499995;11,1;0
OPEN;19/06/2025;11:18:08;0;0;0;67;47;-363,485717;23,6000005;26,6999995;12,6;0
OPEN;19/06/2025;11:18:38;0;0;0;64;54;-376,152957;23,6500005;26,6999995;12,5;0
OPEN;19/06/2025;11:18:48;0;0;0;57;56;-338,817753;23,6500005;26,75;10,7;0
OPEN;19/06/2025;11:18:58;0;0;0;57;56;-338,817753;23,6500005;26,75;10,7;1
OPEN;19/06/2025;11:19:08;0;0;0;57;56;-338,817753;23,6500005;26,75;10,7;0
OPEN;19/06/2025;11:19:38;0;0;0;59;54;-336,817747;23,6000005;26,75;10;0
OPEN;19/06/2025;11:20:08;0;0;0;64;58;-338,150997;23,6000005;26,75;10,4;0
OPEN;19/06/2025;11:20:12;0;0;0;67;53;-357,485347;23,6000005;26,75;11,5;0
OPEN;19/06/2025;11:20:27;0;0;0;67;53;-357,485347;23,6000005;26,75;11,5;1
OPEN;19/06/2025;11:20:38;0;0;0;67;53;-357,485347;23,6000005;26,75;11,5;0
OPEN;19/06/2025;11:21:08;0;0;0;67;47;-366,819217;23,6499995;26,6999995;12,8;0
OPEN;19/06/2025;11:21:38;0;0;0;62;50;-376,153077;23,6499995;26,75;12,1;0
OPEN;19/06/2025;11:21:42;0;0;0;57;55;-336,817629;23,6999995;26,700001;10,2;0
OPEN;19/06/2025;11:21:47;0;0;0;57;55;-336,817629;23,6999995;26,700001;10,2;1
OPEN;19/06/2025;11:22:08;0;0;0;57;55;-336,817629;23,6999995;26,700001;10,2;0
OPEN;19/06/2025;11:22:38;0;0;0;61;52;-340,817867;23,6999995;26,700001;9,8999996;0
OPEN;19/06/2025;11:23:08;0;0;0;64;61;-335,484251;23,75;26,700001;10,6;0
OPEN;19/06/2025;11:23:12;0;0;0;67;55;-356,818607;23,6999995;26,700001;12;0
OPEN;19/06/2025;11:23:17;0;0;0;67;55;-356,818607;23,6999995;26,700001;12;1
OPEN;19/06/2025;11:23:38;0;0;0;67;55;-356,818607;23,6999995;26,700001;12;0
OPEN;19/06/2025;11:24:08;0;0;0;66;51;-374,819579;23,75;26,700001;12,9;0
OPEN;19/06/2025;11:24:32;0;0;0;59;57;-351,485109;23,8000005;26,799999;11,5;0
OPEN;19/06/2025;11:24:37;0;0;0;59;57;-351,485109;23,8000005;26,799999;11,5;1
OPEN;19/06/2025;11:24:38;0;0;0;59;57;-351,485109;23,8000005;26,799999;11,5;0
OPEN;19/06/2025;11:25:08;0;0;0;56;54;-336,150997;23,8000005;26,8499995;9,8000002;0
OPEN;19/06/2025;11:25:38;0;0;0;62;47;-335,484253;23,8000005;26,8499995;9,8000002;0
OPEN;19/06/2025;11:25:58;0;0;0;65;52;-333,484257;23,8000005;26,8999995;10,8;0
OPEN;19/06/2025;11:26:08;0;0;0;65;52;-333,484257;23,8000005;26,8999995;10,8;1
OPEN;19/06/2025;11:26:13;0;0;0;66;59;-357,485353;23,8999995;26,95;12,3;1
OPEN;19/06/2025;11:26:38;0;0;0;66;59;-357,485353;23,8999995;26,95;12,3;0
OPEN;19/06/2025;11:27:08;0;0;0;65;57;-372,819459;23,8999995;27;12,8;0
OPEN;19/06/2025;11:27:27;0;0;0;57;49;-344,151371;23,8999995;27,0500005;11,2;0
OPEN;19/06/2025;11:27:32;0;0;0;57;49;-344,151371;23,8999995;27,0500005;11,2;1
OPEN;19/06/2025;11:27:38;0;0;0;57;49;-344,151371;23,8999995;27,0500005;11,2;0
OPEN;19/06/2025;11:28:08;0;0;0;57;56;-338,817753;23,8999995;27,1000005;9,6999998;0
OPEN;19/06/2025;11:28:38;0;0;0;63;53;-331,484007;23,8999995;27,1000005;9,8999996;0
OPEN;19/06/2025;11:28:57;0;0;0;66;56;-337,484377;23,95;27,1000005;11;0
OPEN;19/06/2025;11:29:07;0;0;0;66;56;-337,484377;23,95;27,1000005;11;1
OPEN;19/06/2025;11:29:08;0;0;0;66;56;-337,484377;23,95;27,1000005;11;0
OPEN;19/06/2025;11:29:38;0;0;0;67;55;-363,485593;24;27,1000005;12,5;0
OPEN;19/06/2025;11:30:08;0;0;0;64;48;-374,819581;24,05;27,1000005;12,6;0
OPEN;19/06/2025;11:30:22;0;0;0;57;57;-334,817507;24,05;27,1000005;10,8;0
OPEN;19/06/2025;11:30:27;0;0;0;57;57;-334,817507;24,05;27,1000005;10,8;1
OPEN;19/06/2025;11:30:38;0;0;0;57;57;-334,817507;24,05;27,1000005;10,8;0
OPEN;19/06/2025;11:31:08;0;0;0;58;55;-339,484495;24,05;27,1000005;9,6000004;0
OPEN;19/06/2025;11:31:38;0;0;0;63;52;-334,150877;24,1;27,1500005;10,1;0
OPEN;19/06/2025;11:31:47;0;0;0;66;54;-354,151851;24,1;27,1500005;11,3;0
OPEN;19/06/2025;11:32:02;0;0;0;66;54;-354,151851;24,1;27,1500005;11,3;1
OPEN;19/06/2025;11:32:08;0;0;0;66;54;-354,151851;24,1;27,1500005;11,3;0
OPEN;19/06/2025;11:32:38;0;0;0;67;50;-369,485961;24,1500005;27,1500005;12,7;0
OPEN;19/06/2025;11:33:08;0;0;0;63;57;-378,153071;24,1500005;27,1500005;12,5;0
OPEN;19/06/2025;11:33:17;0;0;0;56;56;-332,817501;24,1500005;27,1500005;10,5;0
OPEN;19/06/2025;11:33:22;0;0;0;56;56;-332,817501;24,1500005;27,1500005;10,5;1
OPEN;19/06/2025;11:33:38;0;0;0;56;56;-332,817501;24,1500005;27,1500005;10,5;0
OPEN;19/06/2025;11:34:08;0;0;0;59;61;-334,817629;24,1500005;27,1500005;9,6000004;0
OPEN;19/06/2025;11:34:38;0;0;0;64;54;-340,817867;24,25;27,25;10,2;0
OPEN;19/06/2025;11:34:47;0;0;0;67;58;-350,151737;24,299999;27,3000005;11,5;0
OPEN;19/06/2025;11:34:57;0;0;0;67;58;-350,151737;24,299999;27,3000005;11,5;1
OPEN;19/06/2025;11:35:08;0;0;0;67;58;-350,151737;24,299999;27,3000005;11,5;0
OPEN;19/06/2025;11:35:38;0;0;0;67;54;-368,152591;24,299999;27,3000005;12,8;0
OPEN;19/06/2025;11:36:08;0;0;0;62;56;-375,486203;24,299999;27,3999995;12,2;0
OPEN;19/06/2025;11:36:12;0;0;0;56;53;-335,484249;24,299999;27,3999995;10,2;0
OPEN;19/06/2025;11:36:17;0;0;0;56;53;-335,484249;24,299999;27,3999995;10,2;1
OPEN;19/06/2025;11:36:38;0;0;0;56;53;-335,484249;24,299999;27,3999995;10,2;0
OPEN;19/06/2025;11:37:08;0;0;0;59;54;-332,817509;24,299999;27,4499995;9,6999998;0
OPEN;19/06/2025;11:37:37;0;0;0;65;55;-332,150877;24,299999;27,4499995;10,4;0
OPEN;19/06/2025;11:37:38;0;0;0;65;55;-332,150877;24,299999;27,4499995;10,4;1
OPEN;19/06/2025;11:37:57;0;0;0;66;56;-350,818361;24,299999;27,4499995;11,8;1
OPEN;19/06/2025;11:38:08;0;0;0;66;56;-350,818361;24,299999;27,4499995;11,8;0
OPEN;19/06/2025;11:38:38;0;0;0;66;55;-370,819339;24,3000005;27,4499995;12,8;0
OPEN;19/06/2025;11:39:02;0;0;0;60;56;-353,485227;24,3000005;27,4499995;11,8;0
OPEN;19/06/2025;11:39:08;0;0;0;60;56;-353,485227;24,3000005;27,4499995;11,8;1
OPEN;19/06/2025;11:39:13;0;0;0;56;47;-337,484373;24,3499995;27,3999995;10,2;1
OPEN;19/06/2025;11:39:38;0;0;0;56;47;-337,484373;24,3499995;27,3999995;10,2;0
OPEN;19/06/2025;11:40:08;0;0;0;61;56;-331,484011;24,3499995;27,45;10;0
OPEN;19/06/2025;11:40:27;0;0;0;65;59;-334,150877;24,3499995;27,45;10,8;0
OPEN;19/06/2025;11:40:38;0;0;0;65;59;-334,150877;24,3499995;27,45;10,8;1
OPEN;19/06/2025;11:40:47;0;0;0;66;58;-358,818725;24,45;27,5;12,1;1
OPEN;19/06/2025;11:41:08;0;0;0;66;58;-358,818725;24,45;27,5;12,1;0
OPEN;19/06/2025;11:41:38;0;0;0;64;54;-374,819583;24,45;27,5;12,7;0
OPEN;19/06/2025;11:41:52;0;0;0;57;49;-337,484371;24,45;27,5;11,1;0
OPEN;19/06/2025;11:42:02;0;0;0;57;49;-337,484371;24,45;27,5;11,1;1
OPEN;19/06/2025;11:42:08;0;0;0;57;49;-337,484371;24,45;27,5;11,1;0
OPEN;19/06/2025;11:42:38;0;0;0;58;53;-334,150879;24,45;27,55;9,8999996;0
OPEN;19/06/2025;11:42:39;0;0;0;63;50;-334,150879;24,5;27,55;10,1;0
OPEN;19/06/2025;11:43:08;0;0;0;63;50;-332,817503;24,5;27,55;10,1;0
OPEN;19/06/2025;11:43:09;0;0;0;66;50;-332,817503;24,5;27,55;10,1;0
OPEN;19/06/2025;11:43:17;0;0;0;66;60;-336,151001;24,55;27,6000005;11,1;0
OPEN;19/06/2025;11:43:37;0;0;0;66;60;-336,151001;24,55;27,6000005;11,1;1
OPEN;19/06/2025;11:43:39;0;0;0;66;60;-336,151001;24,55;27,6000005;11,1;0
OPEN;19/06/2025;11:44:09;0;0;0;67;60;-364,819089;24,55;27,6999995;12,6;0
OPEN;19/06/2025;11:44:39;0;0;0;63;48;-372,819461;24,5;27,6999995;12,4;0
OPEN;19/06/2025;11:44:42;0;0;0;56;53;-338,151121;24,5;27,6999995;10,4;0
OPEN;19/06/2025;11:44:52;0;0;0;56;53;-338,151121;24,5;27,6999995;10,4;1
OPEN;19/06/2025;11:45:09;0;0;0;56;53;-338,151121;24,5;27,6999995;10,4;0
OPEN;19/06/2025;11:45:39;0;0;0;59;57;-333,484255;24,55;27,75;9,8000002;0
OPEN;19/06/2025;11:46:09;0;0;0;64;53;-330,817385;24,6500005;27,75;10,3;0
OPEN;19/06/2025;11:46:18;0;0;0;67;49;-352,151851;24,700001;27,75;11,6;0
OPEN;19/06/2025;11:46:28;0;0;0;67;49;-352,151851;24,700001;27,75;11,6;1
OPEN;19/06/2025;11:46:39;0;0;0;67;49;-352,151851;24,700001;27,75;11,6;0
OPEN;19/06/2025;11:47:09;0;0;0;66;56;-374,819577;24,700001;27,8000005;12,8;0
OPEN;19/06/2025;11:47:32;0;0;0;60;57;-352,151729;24,700001;27,8000005;11,8;0
OPEN;19/06/2025;11:47:39;0;0;0;60;57;-352,151729;24,700001;27,8000005;11,8;1
OPEN;19/06/2025;11:47:43;0;0;0;56;54;-334,150881;24,700001;27,8000005;10,1;1
OPEN;19/06/2025;11:48:09;0;0;0;56;54;-334,150881;24,700001;27,8000005;10,1;0
OPEN;19/06/2025;11:48:39;0;0;0;61;49;-332,150877;24,6500005;27,75;10;0
OPEN;19/06/2025;11:49:08;0;0;0;65;53;-335,484255;24,6500005;27,75;10,7;0
OPEN;19/06/2025;11:49:09;0;0;0;65;53;-335,484255;24,6500005;27,75;10,7;1
OPEN;19/06/2025;11:49:18;0;0;0;67;48;-354,151851;24,6999995;27,799999;12,1;1
OPEN;19/06/2025;11:49:39;0;0;0;67;48;-354,151851;24,6999995;27,799999;12,1;0
OPEN;19/06/2025;11:50:09;0;0;0;65;47;-372,152711;24,6999995;27,799999;12,7;0
OPEN;19/06/2025;11:50:28;0;0;0;58;55;-336,150881;24,6999995;27,799999;11,2;0
OPEN;19/06/2025;11:50:33;0;0;0;58;55;-336,150881;24,6999995;27,799999;11,2;1
OPEN;19/06/2025;11:50:39;0;0;0;58;55;-336,150881;24,6999995;27,799999;11,2;0
OPEN;19/06/2025;11:51:09;0;0;0;57;48;-336,817625;24,6999995;27,8499995;9,6000004;0
OPEN;19/06/2025;11:51:39;0;0;0;61;53;-332,150761;24,75;27,9;9,6999998;0
OPEN;19/06/2025;11:51:57;0;0;0;67;54;-335,484253;24,8000005;27,95;10,9;0
OPEN;19/06/2025;11:52:07;0;0;0;67;54;-335,484253;24,8000005;27,95;10,9;1
OPEN;19/06/2025;11:52:09;0;0;0;67;54;-335,484253;24,8000005;27,95;10,9;0
OPEN;19/06/2025;11:52:39;0;0;0;67;54;-360,152103;24,6999995;28;12,4;0
OPEN;19/06/2025;11:53:09;0;0;0;64;54;-376,153077;24,75;28,05;12,7;0
OPEN;19/06/2025;11:53:22;0;0;0;57;53;-337,484371;24,8000005;28,05;10,9;0
OPEN;19/06/2025;11:53:27;0;0;0;57;53;-337,484371;24,8000005;28,05;10,9;1
OPEN;19/06/2025;11:53:39;0;0;0;57;53;-337,484371;24,8000005;28,05;10,9;0
OPEN;19/06/2025;11:54:09;0;0;0;57;56;-336,817751;24,8000005;28,1000005;9,6999998;0
OPEN;19/06/2025;11:54:39;0;0;0;64;58;-332,817507;24,8499995;28,1000005;10,1;0
OPEN;19/06/2025;11:54:47;0;0;0;66;47;-353,485107;24,95;28,1500005;11,2;0
OPEN;19/06/2025;11:55:02;0;0;0;66;47;-353,485107;24,95;28,1500005;11,2;1
OPEN;19/06/2025;11:55:09;0;0;0;66;47;-353,485107;24,95;28,1500005;11,2;0
OPEN;19/06/2025;11:55:39;0;0;0;67;55;-366,819087;24,8999995;28,1500005;12,6;0
OPEN;19/06/2025;11:56:09;0;0;0;63;56;-375,486327;24,8999995;28,1500005;12,4;0
OPEN;19/06/2025;11:56:17;0;0;0;56;56;-336,150997;24,8999995;28,1;10,5;0
OPEN;19/06/2025;11:56:22;0;0;0;56;56;-336,150997;24,8999995;28,1;10,5;1
OPEN;19/06/2025;11:56:39;0;0;0;56;56;-336,150997;24,8999995;28,1;10,5;0
OPEN;19/06/2025;11:57:09;0;0;0;59;56;-333,484257;24,8999995;28,1;9,8999996;0
OPEN;19/06/2025;11:57:39;0;0;0;64;51;-332,817507;24,8999995;28,1;10,4;0
OPEN;19/06/2025;11:57:47;0;0;0;67;48;-356,151975;24,9499995;28,1;11,7;0
OPEN;19/06/2025;11:57:52;0;0;0;67;48;-356,151975;24,9499995;28,1;11,7;1
OPEN;19/06/2025;11:58:09;0;0;0;67;48;-356,151975;24,9499995;28,1;11,7;0
OPEN;19/06/2025;11:58:39;0;0;0;66;50;-368,152591;24,9499995;28,1000005;12,8;0
OPEN;19/06/2025;11:59:07;0;0;0;61;48;-372,819457;24,9499995;28,1000005;11,9;0
OPEN;19/06/2025;11:59:09;0;0;0;61;48;-372,819457;24,9499995;28,1000005;11,9;1
OPEN;19/06/2025;11:59:12;0;0;0;56;55;-333,484129;25;28,1500005;10;1
OPEN;19/06/2025;11:59:39;0;0;0;56;55;-333,484129;25;28,1500005;10;0
OPEN;19/06/2025;12:00:09;0;0;0;62;53;-334,817507;25,05;28,1500005;9,6999998;0
OPEN;19/06/2025;12:00:37;0;0;0;66;59;-332,817501;25,1000005;28,25;10,6;0
OPEN;19/06/2025;12:00:39;0;0;0;66;59;-332,817501;25,1000005;28,25;10,6;1
OPEN;19/06/2025;12:00:47;0;0;0;67;51;-352,151733;25,1000005;28,25;12;1
OPEN;19/06/2025;12:01:09;0;0;0;67;51;-352,151733;25,1000005;28,25;12;0
OPEN;19/06/2025;12:01:39;0;0;0;66;55;-370,819455;25,1000005;28,299999;12,9;0
OPEN;19/06/2025;12:02:03;0;0;0;59;51;-345,484861;25,1000005;28,299999;11,5;0
OPEN;19/06/2025;12:02:07;0;0;0;59;51;-345,484861;25,1000005;28,299999;11,5;1
OPEN;19/06/2025;12:02:09;0;0;0;59;51;-345,484861;25,1000005;28,299999;11,5;0
OPEN;19/06/2025;12:02:39;0;0;0;57;49;-336,151001;25,1999995;28,3499995;10;0
OPEN;19/06/2025;12:03:09;0;0;0;62;52;-334,817507;25,1500005;28,4;10;0
OPEN;19/06/2025;12:03:28;0;0;0;66;54;-333,484129;25,25;28,4;11;0
OPEN;19/06/2025;12:03:37;0;0;0;66;54;-333,484129;25,25;28,4;11;1
OPEN;19/06/2025;12:03:39;0;0;0;66;54;-333,484129;25,25;28,4;11;0
OPEN;19/06/2025;12:04:09;0;0;0;67;49;-357,485349;25,299999;28,4;12,4;0
OPEN;19/06/2025;12:04:39;0;0;0;64;58;-371,486085;25,299999;28,45;12,6;0
OPEN;19/06/2025;12:04:53;0;0;0;56;54;-333,484131;25,299999;28,45;10,8;0
OPEN;19/06/2025;12:04:57;0;0;0;56;54;-333,484131;25,299999;28,45;10,8;1
OPEN;19/06/2025;12:05:09;0;0;0;56;54;-333,484131;25,299999;28,45;10,8;0
OPEN;19/06/2025;12:05:39;0;0;0;58;55;-335,484253;25,25;28,3999995;9,6000004;0
OPEN;19/06/2025;12:06:09;0;0;0;63;53;-338,817873;25,25;28,3999995;9,8999996;0
OPEN;19/06/2025;12:06:23;0;0;0;67;56;-348,818233;25,299999;28,3999995;11,2;0
OPEN;19/06/2025;12:06:33;0;0;0;67;56;-348,818233;25,299999;28,3999995;11,2;1
OPEN;19/06/2025;12:06:39;0;0;0;67;56;-348,818233;25,299999;28,3999995;11,2;0
OPEN;19/06/2025;12:07:09;0;0;0;67;53;-367,485843;25,4;28,3999995;12,7;0
OPEN;19/06/2025;12:07:39;0;0;0;63;46;-376,152953;25,3499995;28,4499995;12,5;0
OPEN;19/06/2025;12:07:47;0;0;0;56;52;-338,151121;25,3499995;28,5;10,5;0
OPEN;19/06/2025;12:07:53;0;0;0;56;52;-338,151121;25,3499995;28,5;10,5;1
OPEN;19/06/2025;12:08:09;0;0;0;56;52;-338,151121;25,3499995;28,5;10,5;0
OPEN;19/06/2025;12:08:39;0;0;0;58;52;-333,484133;25,4;28,5;9,6999998;0
OPEN;19/06/2025;12:09:09;0;0;0;65;60;-332,150877;25,5;28,6000005;10,2;0
OPEN;19/06/2025;12:09:13;0;0;0;66;49;-354,818605;25,5;28,6000005;11,5;0
OPEN;19/06/2025;12:09:28;0;0;0;66;49;-354,818605;25,5;28,6000005;11,5;1
OPEN;19/06/2025;12:09:39;0;0;0;66;49;-354,818605;25,5;28,6000005;11,5;0
OPEN;19/06/2025;12:10:09;0;0;0;67;58;-364,819089;25,5;28,6999995;12,8;0
OPEN;19/06/2025;12:10:39;0;0;0;61;47;-375,486327;25,5;28,75;12,2;0
OPEN;19/06/2025;12:10:43;0;0;0;55;53;-338,151123;25,5;28,75;10,1;0
OPEN;19/06/2025;12:10:47;0;0;0;55;53;-338,151123;25,5;28,75;10,1;1
OPEN;19/06/2025;12:11:09;0;0;0;55;53;-338,151123;25,5;28,75;10,1;0
OPEN;19/06/2025;12:11:39;0;0;0;59;58;-334,817631;25,55;28,75;9,6000004;0
OPEN;19/06/2025;12:12:09;0;0;0;65;55;-336,817627;25,5;28,75;10,3;0
OPEN;19/06/2025;12:12:13;0;0;0;67;55;-353,485103;25,5;28,75;11,7;0
OPEN;19/06/2025;12:12:23;0;0;0;67;55;-353,485103;25,5;28,75;11,7;1
OPEN;19/06/2025;12:12:39;0;0;0;67;55;-353,485103;25,5;28,75;11,7;0
OPEN;19/06/2025;12:13:09;0;0;0;67;49;-369,485963;25,5;28,75;12,8;0
OPEN;19/06/2025;12:13:37;0;0;0;60;52;-370,819331;25,5;28,6999995;11,9;0
OPEN;19/06/2025;12:13:40;0;0;0;60;52;-370,819331;25,5;28,6999995;11,9;1
OPEN;19/06/2025;12:13:42;0;0;0;55;52;-335,484253;25,5;28,6999995;10;1
OPEN;19/06/2025;12:14:10;0;0;0;55;52;-335,484253;25,5;28,6999995;10;0
OPEN;19/06/2025;12:14:40;0;0;0;60;48;-332,817503;25,55;28,75;9,6999998;0
OPEN;19/06/2025;12:15:02;0;0;0;67;55;-332,150753;25,5500005;28,7;10,5;0
OPEN;19/06/2025;12:15:10;0;0;0;67;55;-332,150753;25,5500005;28,7;10,5;1
OPEN;19/06/2025;12:15:17;0;0;0;67;46;-352,818477;25,5;28,7;12;1
OPEN;19/06/2025;12:15:40;0;0;0;67;46;-352,818477;25,5;28,7;12;0
OPEN;19/06/2025;12:16:10;0;0;0;66;55;-371,486079;25,6000005;28,7;12,9;0
OPEN;19/06/2025;12:16:32;0;0;0;59;54;-352,151857;25,6000005;28,7;11,5;0
OPEN;19/06/2025;12:16:37;0;0;0;59;54;-352,151857;25,6000005;28,7;11,5;1
OPEN;19/06/2025;12:16:40;0;0;0;59;54;-352,151857;25,6000005;28,7;11,5;0
OPEN;19/06/2025;12:17:10;0;0;0;56;53;-333,484129;25,6500005;28,8;9,8000002;0
OPEN;19/06/2025;12:17:40;0;0;0;61;50;-331,484127;25,75;28,8500005;9,8000002;0
OPEN;19/06/2025;12:18:02;0;0;0;66;57;-334,817507;25,75;28,8999995;10,7;0
OPEN;19/06/2025;12:18:10;0;0;0;66;57;-334,817507;25,75;28,8999995;10,7;1
OPEN;19/06/2025;12:18:12;0;0;0;67;56;-352,151857;25,75;28,8999995;12,2;1
OPEN;19/06/2025;12:18:40;0;0;0;67;56;-352,151857;25,75;28,8999995;12,2;0
OPEN;19/06/2025;12:19:10;0;0;0;65;58;-370,152709;25,75;29;12,8;0
OPEN;19/06/2025;12:19:27;0;0;0;58;53;-338,151119;25,75;29,05;11,2;0
OPEN;19/06/2025;12:19:32;0;0;0;58;53;-338,151119;25,75;29,05;11,2;1
OPEN;19/06/2025;12:19:40;0;0;0;58;53;-338,151119;25,75;29,05;11,2;0
OPEN;19/06/2025;12:20:10;0;0;0;56;54;-335,484251;25,75;29,05;9,6999998;0
OPEN;19/06/2025;12:20:40;0;0;0;62;53;-332,150753;25,799999;29,05;9,8999996;0
OPEN;19/06/2025;12:20:57;0;0;0;67;47;-331,484127;25,9;29,05;11;0
OPEN;19/06/2025;12:21:07;0;0;0;67;47;-331,484127;25,9;29,05;11;1
OPEN;19/06/2025;12:21:10;0;0;0;67;47;-331,484127;25,9;29,05;11;0
OPEN;19/06/2025;12:21:40;0;0;0;67;60;-356,818729;25,9;29,1000005;12,4;0
OPEN;19/06/2025;12:22:10;0;0;0;64;55;-371,486079;25,9;29,1000005;12,6;0
OPEN;19/06/2025;12:22:17;0;0;0;57;57;-332,817509;25,8499995;29,1000005;10,8;0
OPEN;19/06/2025;12:22:27;0;0;0;57;57;-332,817509;25,8499995;29,1000005;10,8;1
OPEN;19/06/2025;12:22:40;0;0;0;57;57;-332,817509;25,8499995;29,1000005;10,8;0
OPEN;19/06/2025;12:23:10;0;0;0;58;48;-330,817379;25,8999995;29,0500005;10;0
OPEN;19/06/2025;12:23:40;0;0;0;64;51;-335,484373;25,8500005;29,0500005;10,3;0
OPEN;19/06/2025;12:23:52;0;0;0;66;55;-348,151607;25,8000005;29;11,4;0
OPEN;19/06/2025;12:24:02;0;0;0;66;55;-348,151607;25,8000005;29;11,4;1
OPEN;19/06/2025;12:24:10;0;0;0;66;55;-348,151607;25,8000005;29;11,4;0
OPEN;19/06/2025;12:24:40;0;0;0;66;54;-368,152587;25,8000005;29,0500005;12,7;0
