Breaks;Date;Time;VIDANGE_CANIVEAU [B];CONSIGNE_ROTATION [I];CONSIGNE_TEMP_INF [R];CONSIGNE_TEMP_SUP [R];DESHUMIDIFICATEUR [B];POIDS_EAU_CELLULE [R];POMPE_GENER_CHAUD [B];POMPE_GENER_FROID [B];TEMPERATURE_SONDE [R];V2V_ABSORBTION_O2 [B]
OPEN;19/06/2025;11:23:38;0;0;12;12;0;5,9520431;1;1;12,2;0
OPEN;19/06/2025;11:24:08;0;0;12;12;0;6,2240005;1;1;12,5;0
OPEN;19/06/2025;11:24:32;0;0;12;12;0;5,0634375;1;1;12,6;0
OPEN;19/06/2025;11:24:38;0;0;12;12;1;5,0634375;1;1;12,6;0
OPEN;19/06/2025;11:25:08;0;0;12;12;1;4,2846098;1;1;12,3;0
OPEN;19/06/2025;11:25:38;0;0;12;12;1;4,7471781;1;1;12,1;0
OPEN;19/06/2025;11:26:08;0;0;12;12;1;5,3266854;1;1;12;0
OPEN;19/06/2025;11:26:13;0;0;12;12;1;5,9807782;1;1;12,2;0
OPEN;19/06/2025;11:26:38;0;0;12;12;0;5,9807782;1;1;12,2;0
OPEN;19/06/2025;11:27:08;0;0;12;12;0;6,088263;1;1;12,5;0
OPEN;19/06/2025;11:27:27;0;0;12;12;0;4,7931828;1;1;12,4;0
OPEN;19/06/2025;11:27:38;0;0;12;12;1;4,7931828;1;1;12,4;0
OPEN;19/06/2025;11:28:08;0;0;12;12;1;4,3321981;1;1;12,2;0
OPEN;19/06/2025;11:28:38;0;0;12;12;1;4,857141;1;1;12;0
OPEN;19/06/2025;11:29:07;0;0;12;12;1;5,4881673;1;1;12;0
OPEN;19/06/2025;11:29:08;0;0;12;12;0;5,4881673;1;1;12;0
OPEN;19/06/2025;11:29:38;0;0;12;12;0;6,1536326;1;1;12,2;0
OPEN;19/06/2025;11:30:08;0;0;12;12;0;5,9146643;1;1;12,5;0
OPEN;19/06/2025;11:30:22;0;0;12;12;0;4,6661758;1;1;12,4;0
OPEN;19/06/2025;11:30:38;0;0;12;12;1;4,6661758;1;1;12,4;0
OPEN;19/06/2025;11:31:08;0;0;12;12;1;4,3789392;1;1;12,2;0
OPEN;19/06/2025;11:31:38;0;0;12;12;1;4,9233446;1;1;12;0
OPEN;19/06/2025;11:32:02;0;0;12;12;1;5,594171;1;1;12,1;0
OPEN;19/06/2025;11:32:08;0;0;12;12;0;5,594171;1;1;12,1;0
OPEN;19/06/2025;11:32:38;0;0;12;12;0;6,2359567;1;1;12,3;0
OPEN;19/06/2025;11:33:08;0;0;12;12;0;5,782836;1;1;12,5;0
OPEN;19/06/2025;11:33:17;0;0;12;12;0;4,4920902;1;1;12,4;0
OPEN;19/06/2025;11:33:38;0;0;12;12;1;4,4920902;1;1;12,4;0
OPEN;19/06/2025;11:34:08;0;0;12;12;1;4,4549794;1;1;12,2;0
OPEN;19/06/2025;11:34:38;0;0;12;12;1;5,0360637;1;1;12,1;0
OPEN;19/06/2025;11:34:57;0;0;12;12;1;5,7563586;1;1;12,1;0
OPEN;19/06/2025;11:35:08;0;0;12;12;0;5,7563586;1;1;12,1;0
OPEN;19/06/2025;11:35:38;0;0;12;12;0;6,2774854;1;1;12,4;0
OPEN;19/06/2025;11:36:08;0;0;12;12;0;5,5777788;1;1;12,5;0
OPEN;19/06/2025;11:36:12;0;0;12;12;0;4,4021001;1;1;12,3;0
OPEN;19/06/2025;11:36:38;0;0;12;12;1;4,4021001;1;1;12,3;0
OPEN;19/06/2025;11:37:08;0;0;12;12;1;4,4853005;1;1;12,1;0
OPEN;19/06/2025;11:37:38;0;0;12;12;1;5,1849818;1;1;12;0
OPEN;19/06/2025;11:37:57;0;0;12;12;1;5,7904606;1;1;12,1;0
OPEN;19/06/2025;11:38:08;0;0;12;12;0;5,7904606;1;1;12,1;0
OPEN;19/06/2025;11:38:38;0;0;12;12;0;6,1891298;1;1;12,4;0
OPEN;19/06/2025;11:39:02;0;0;12;12;0;5,259604;1;1;12,5;0
OPEN;19/06/2025;11:39:08;0;0;12;12;1;5,259604;1;1;12,5;0
OPEN;19/06/2025;11:39:38;0;0;12;12;1;4,4065514;1;1;12,2;0
OPEN;19/06/2025;11:40:08;0;0;12;12;1;4,7385082;1;1;12;0
OPEN;19/06/2025;11:40:38;0;0;12;12;1;5,3320794;1;1;12;0
OPEN;19/06/2025;11:40:47;0;0;12;12;1;5,9075866;1;1;12,1;0
OPEN;19/06/2025;11:41:08;0;0;12;12;0;5,9075866;1;1;12,1;0
OPEN;19/06/2025;11:41:38;0;0;12;12;0;5,9600973;1;1;12,4;0
OPEN;19/06/2025;11:41:52;0;0;12;12;0;4,7659636;1;1;12,4;0
OPEN;19/06/2025;11:42:08;0;0;12;12;1;4,7659636;1;1;12,4;0
OPEN;19/06/2025;11:42:38;0;0;12;12;1;4,4734035;1;1;12,2;0
OPEN;19/06/2025;11:42:39;0;0;12;12;1;4,9283266;1;1;12;0
OPEN;19/06/2025;11:43:08;0;0;12;12;1;4,9283266;1;1;12;0
OPEN;19/06/2025;11:43:09;0;0;12;12;1;4,9283266;1;1;12;0
OPEN;19/06/2025;11:43:37;0;0;12;12;1;5,5251679;1;1;12,1;0
OPEN;19/06/2025;11:43:39;0;0;12;12;0;5,5251679;1;1;12,1;0
OPEN;19/06/2025;11:44:09;0;0;12;12;0;6,2009578;1;1;12,3;0
OPEN;19/06/2025;11:44:39;0;0;12;12;0;5,7503419;1;1;12,5;0
OPEN;19/06/2025;11:44:42;0;0;12;12;0;4,466424;1;1;12,4;0
OPEN;19/06/2025;11:45:09;0;0;12;12;1;4,466424;1;1;12,4;0
OPEN;19/06/2025;11:45:39;0;0;12;12;1;4,5203753;1;1;12,1;0
OPEN;19/06/2025;11:46:09;0;0;12;12;1;5,0753398;1;1;12;0
OPEN;19/06/2025;11:46:28;0;0;12;12;1;5,8009048;1;1;12,1;0
OPEN;19/06/2025;11:46:39;0;0;12;12;0;5,8009048;1;1;12,1;0
OPEN;19/06/2025;11:47:09;0;0;12;12;0;6,1891298;1;1;12,4;0
OPEN;19/06/2025;11:47:32;0;0;12;12;0;5,259604;1;1;12,5;0
OPEN;19/06/2025;11:47:39;0;0;12;12;1;5,259604;1;1;12,5;0
OPEN;19/06/2025;11:48:09;0;0;12;12;1;4,3768811;1;1;12,4;0
OPEN;19/06/2025;11:48:39;0;0;12;12;1;4,7385082;1;1;12,1;0
OPEN;19/06/2025;11:49:09;0;0;12;12;1;5,296299;1;1;12;0
OPEN;19/06/2025;11:49:18;0;0;12;12;1;5,9979591;1;1;12,2;0
OPEN;19/06/2025;11:49:39;0;0;12;12;0;5,9979591;1;1;12,2;0
OPEN;19/06/2025;11:50:09;0;0;12;12;0;6,0479989;1;1;12,4;0
OPEN;19/06/2025;11:50:28;0;0;12;12;0;4,8828697;1;1;12,5;0
OPEN;19/06/2025;11:50:39;0;0;12;12;1;4,8828697;1;1;12,5;0
OPEN;19/06/2025;11:51:09;0;0;12;12;1;4,3072681;1;1;12,2;0
OPEN;19/06/2025;11:51:39;0;0;12;12;1;4,6431708;1;1;12;0
OPEN;19/06/2025;11:52:07;0;0;12;12;1;5,5291185;1;1;12;0
OPEN;19/06/2025;11:52:09;0;0;12;12;0;5,5291185;1;1;12;0
OPEN;19/06/2025;11:52:39;0;0;12;12;0;6,1190348;1;1;12,2;0
OPEN;19/06/2025;11:53:09;0;0;12;12;0;5,9600973;1;1;12,5;0
OPEN;19/06/2025;11:53:22;0;0;12;12;0;4,7023969;1;1;12,4;0
OPEN;19/06/2025;11:53:39;0;0;12;12;1;4,7023969;1;1;12,4;0
OPEN;19/06/2025;11:54:09;0;0;12;12;1;4,3365779;1;1;12,2;0
OPEN;19/06/2025;11:54:39;0;0;12;12;1;5,007184;1;1;12;0
OPEN;19/06/2025;11:55:02;0;0;12;12;1;5,5623922;1;1;12;0
OPEN;19/06/2025;11:55:09;0;0;12;12;0;5,5623922;1;1;12;0
OPEN;19/06/2025;11:55:39;0;0;12;12;0;6,2009578;1;1;12,2;0
OPEN;19/06/2025;11:56:09;0;0;12;12;0;5,7503419;1;1;12,4;0
OPEN;19/06/2025;11:56:17;0;0;12;12;0;4,4966331;1;1;12,3;0
OPEN;19/06/2025;11:56:39;0;0;12;12;1;4,4966331;1;1;12,3;0
OPEN;19/06/2025;11:57:09;0;0;12;12;1;4,5510955;1;1;12,1;0
OPEN;19/06/2025;11:57:39;0;0;12;12;1;5,1097255;1;1;12;0
OPEN;19/06/2025;11:57:52;0;0;12;12;1;5,8398466;1;1;12,1;0
OPEN;19/06/2025;11:58:09;0;0;12;12;0;5,8398466;1;1;12,1;0
OPEN;19/06/2025;11:58:39;0;0;12;12;0;6,1891298;1;1;12,4;0
OPEN;19/06/2025;11:59:07;0;0;12;12;0;5,3838353;1;1;12,5;0
OPEN;19/06/2025;11:59:09;0;0;12;12;1;5,3838353;1;1;12,5;0
OPEN;19/06/2025;11:59:39;0;0;12;12;1;4,3473916;1;1;12,4;0
OPEN;19/06/2025;12:00:09;0;0;12;12;1;4,7198658;1;1;12,1;0
OPEN;19/06/2025;12:00:39;0;0;12;12;1;5,3423595;1;1;12,1;0
OPEN;19/06/2025;12:00:47;0;0;12;12;1;5,9580765;1;1;12,2;0
OPEN;19/06/2025;12:01:09;0;0;12;12;0;5,9580765;1;1;12,2;0
OPEN;19/06/2025;12:01:39;0;0;12;12;0;6,2303114;1;1;12,5;0
OPEN;19/06/2025;12:02:03;0;0;12;12;0;5,0685625;1;1;12,5;0
OPEN;19/06/2025;12:02:09;0;0;12;12;1;5,0685625;1;1;12,5;0
OPEN;19/06/2025;12:02:39;0;0;12;12;1;4,4255757;1;1;12,2;0
OPEN;19/06/2025;12:03:09;0;0;12;12;1;4,8167901;1;1;12,1;0
OPEN;19/06/2025;12:03:37;0;0;12;12;1;5,4881673;1;1;12,1;0
OPEN;19/06/2025;12:03:39;0;0;12;12;0;5,4881673;1;1;12,1;0
OPEN;19/06/2025;12:04:09;0;0;12;12;0;6,1190348;1;1;12,3;0
OPEN;19/06/2025;12:04:39;0;0;12;12;0;5,9206591;1;1;12,5;0
OPEN;19/06/2025;12:04:53;0;0;12;12;0;4,5883451;1;1;12,4;0
OPEN;19/06/2025;12:05:09;0;0;12;12;1;4,5883451;1;1;12,4;0
OPEN;19/06/2025;12:05:39;0;0;12;12;1;4,3833666;1;1;12,2;0
OPEN;19/06/2025;12:06:09;0;0;12;12;1;4,8620558;1;1;12;0
OPEN;19/06/2025;12:06:33;0;0;12;12;1;5,6474361;1;1;12,1;0
OPEN;19/06/2025;12:06:39;0;0;12;12;0;5,6474361;1;1;12,1;0
OPEN;19/06/2025;12:07:09;0;0;12;12;0;6,242281;1;1;12,3;0
OPEN;19/06/2025;12:07:39;0;0;12;12;0;5,7886958;1;1;12,5;0
OPEN;19/06/2025;12:07:47;0;0;12;12;0;4,4966331;1;1;12,4;0
OPEN;19/06/2025;12:08:09;0;0;12;12;1;4,4966331;1;1;12,4;0
OPEN;19/06/2025;12:08:39;0;0;12;12;1;4,413198;1;1;12,1;0
OPEN;19/06/2025;12:09:09;0;0;12;12;1;5,1205773;1;1;12,1;0
OPEN;19/06/2025;12:09:28;0;0;12;12;1;5,6754045;1;1;12,1;0
OPEN;19/06/2025;12:09:39;0;0;12;12;0;5,6754045;1;1;12,1;0
OPEN;19/06/2025;12:10:09;0;0;12;12;0;6,2838516;1;1;12,4;0
OPEN;19/06/2025;12:10:39;0;0;12;12;0;5,492579;1;1;12,6;0
OPEN;19/06/2025;12:10:43;0;0;12;12;0;4,298183;1;1;12,4;0
OPEN;19/06/2025;12:11:09;0;0;12;12;1;4,298183;1;1;12,4;0
OPEN;19/06/2025;12:11:39;0;0;12;12;1;4,4594841;1;1;12,1;0
OPEN;19/06/2025;12:12:09;0;0;12;12;1;5,1552987;1;1;12;0
OPEN;19/06/2025;12:12:23;0;0;12;12;1;5,8398466;1;1;12,2;0
OPEN;19/06/2025;12:12:39;0;0;12;12;0;5,8398466;1;1;12,2;0
OPEN;19/06/2025;12:13:09;0;0;12;12;0;6,2838516;1;1;12,4;0
OPEN;19/06/2025;12:13:38;0;0;12;12;0;5,2948246;1;1;12,6;0
OPEN;19/06/2025;12:13:40;0;0;12;12;1;5,2948246;1;1;12,6;0
OPEN;19/06/2025;12:14:10;0;0;12;12;1;4,2692266;1;1;12,4;0
OPEN;19/06/2025;12:14:40;0;0;12;12;1;4,5664949;1;1;12,1;0
OPEN;19/06/2025;12:15:10;0;0;12;12;1;5,3875504;1;1;12;0
OPEN;19/06/2025;12:15:18;0;0;12;12;1;5,9580765;1;1;12,2;0
OPEN;19/06/2025;12:15:40;0;0;12;12;0;5,9580765;1;1;12,2;0
OPEN;19/06/2025;12:16:10;0;0;12;12;0;6,2303114;1;1;12,4;0
OPEN;19/06/2025;12:16:32;0;0;12;12;0;5,0685625;1;1;12,5;0
OPEN;19/06/2025;12:16:40;0;0;12;12;1;5,0685625;1;1;12,5;0
OPEN;19/06/2025;12:17:10;0;0;12;12;1;4,2889409;1;1;12,3;0
OPEN;19/06/2025;12:17:40;0;0;12;12;1;4,6747599;1;1;12,1;0
OPEN;19/06/2025;12:18:10;0;0;12;12;1;5,3784842;1;1;12,1;0
OPEN;19/06/2025;12:18:12;0;0;12;12;1;6,0380774;1;1;12,2;0
OPEN;19/06/2025;12:18:40;0;0;12;12;0;6,0380774;1;1;12,2;0
OPEN;19/06/2025;12:19:10;0;0;12;12;0;6,0944357;1;1;12,5;0
OPEN;19/06/2025;12:19:27;0;0;12;12;0;4,8828697;1;1;12,5;0
OPEN;19/06/2025;12:19:40;0;0;12;12;1;4,8828697;1;1;12,5;0
OPEN;19/06/2025;12:20:10;0;0;12;12;1;4,2599769;1;1;12,2;0
OPEN;19/06/2025;12:20:40;0;0;12;12;1;4,784287;1;1;12,1;0
OPEN;19/06/2025;12:21:07;0;0;12;12;1;5,5720668;1;1;12,1;0
OPEN;19/06/2025;12:21:10;0;0;12;12;0;5,5720668;1;1;12,1;0
OPEN;19/06/2025;12:21:40;0;0;12;12;0;6,1190348;1;1;12,3;0
OPEN;19/06/2025;12:22:10;0;0;12;12;0;5,9206591;1;1;12,5;0
OPEN;19/06/2025;12:22:17;0;0;12;12;0;4,6708956;1;1;12,4;0
OPEN;19/06/2025;12:22:40;0;0;12;12;1;4,6708956;1;1;12,4;0
OPEN;19/06/2025;12:23:10;0;0;12;12;1;4,5037799;1;1;12,2;0
OPEN;19/06/2025;12:23:40;0;0;12;12;1;5,0753398;1;1;12,1;0
OPEN;19/06/2025;12:24:02;0;0;12;12;1;5,6375074;1;1;12,2;0
OPEN;19/06/2025;12:24:10;0;0;12;12;0;5,6375074;1;1;12,2;0
OPEN;19/06/2025;12:24:40;0;0;12;12;0;6,1481924;1;1;12,4;0
OPEN;19/06/2025;12:25:07;0;0;12;12;0;5,4561172;1;1;12,6;0
OPEN;19/06/2025;12:25:10;0;0;12;12;1;5,4561172;1;1;12,6;0
OPEN;19/06/2025;12:25:40;0;0;12;12;1;4,4065514;1;1;12,4;0
OPEN;19/06/2025;12:26:10;0;0;12;12;1;4,5203753;1;1;12,1;0
OPEN;19/06/2025;12:26:40;0;0;12;12;1;5,2253766;1;1;12,1;0
OPEN;19/06/2025;12:26:52;0;0;12;12;1;5,8292694;1;1;12,2;0
OPEN;19/06/2025;12:27:10;0;0;12;12;0;5,8292694;1;1;12,2;0
OPEN;19/06/2025;12:27:40;0;0;12;12;0;6,1891298;1;1;12,4;0
OPEN;19/06/2025;12:28:02;0;0;12;12;0;5,0685625;1;1;12,5;0
OPEN;19/06/2025;12:28:10;0;0;12;12;1;5,0685625;1;1;12,5;0
OPEN;19/06/2025;12:28:40;0;0;12;12;1;4,4255757;1;1;12,2;0
OPEN;19/06/2025;12:29:10;0;0;12;12;1;4,8167901;1;1;12,1;0
OPEN;19/06/2025;12:29:40;0;0;12;12;1;5,3680778;1;1;12,1;0
OPEN;19/06/2025;12:29:42;0;0;12;12;1;5,9868398;1;1;12,3;0
OPEN;19/06/2025;12:30:10;0;0;12;12;0;5,9868398;1;1;12,3;0
OPEN;19/06/2025;12:30:40;0;0;12;12;0;6,0944357;1;1;12,6;0
OPEN;19/06/2025;12:30:52;0;0;12;12;0;4,7340856;1;1;12,5;0
OPEN;19/06/2025;12:31:10;0;0;12;12;1;4,7340856;1;1;12,5;0
OPEN;19/06/2025;12:31:40;0;0;12;12;1;4,3365779;1;1;12,2;0
OPEN;19/06/2025;12:32:10;0;0;12;12;1;4,8167901;1;1;12;0
OPEN;19/06/2025;12:32:37;0;0;12;12;1;5,6096382;1;1;12;0
OPEN;19/06/2025;12:32:40;0;0;12;12;0;5,6096382;1;1;12;0
OPEN;19/06/2025;12:33:10;0;0;12;12;0;6,2009578;1;1;12,3;0
OPEN;19/06/2025;12:33:40;0;0;12;12;0;5,7503419;1;1;12,4;0
OPEN;19/06/2025;12:33:47;0;0;12;12;0;4,4966331;1;1;12,3;0
OPEN;19/06/2025;12:34:10;0;0;12;12;1;4,4966331;1;1;12,3;0
OPEN;19/06/2025;12:34:40;0;0;12;12;1;4,4734035;1;1;12,1;0
OPEN;19/06/2025;12:35:10;0;0;12;12;1;5,1097255;1;1;12;0
OPEN;19/06/2025;12:35:22;0;0;12;12;1;5,7518783;1;1;12,1;0
OPEN;19/06/2025;12:35:40;0;0;12;12;0;5,7518783;1;1;12,1;0
OPEN;19/06/2025;12:36:10;0;0;12;12;0;6,1891298;1;1;12,4;0
OPEN;19/06/2025;12:36:33;0;0;12;12;0;5,259604;1;1;12,4;0
OPEN;19/06/2025;12:36:40;0;0;12;12;1;5,259604;1;1;12,4;0
OPEN;19/06/2025;12:37:10;0;0;12;12;1;4,3473916;1;1;12,3;0
OPEN;19/06/2025;12:37:40;0;0;12;12;1;4,5975575;1;1;12;0
OPEN;19/06/2025;12:38:10;0;0;12;12;1;5,3784842;1;1;12;0
OPEN;19/06/2025;12:38:18;0;0;12;12;1;5,9979591;1;1;12,2;0
OPEN;19/06/2025;12:38:40;0;0;12;12;0;5,9979591;1;1;12,2;0
OPEN;19/06/2025;12:39:10;0;0;12;12;0;6,0541306;1;1;12,4;0
OPEN;19/06/2025;12:39:28;0;0;12;12;0;4,7980328;1;1;12,4;0
OPEN;19/06/2025;12:39:41;0;0;12;12;1;4,7980328;1;1;12,4;0
OPEN;19/06/2025;12:40:11;0;0;12;12;1;4,2311873;1;1;12,2;0
OPEN;19/06/2025;12:40:41;0;0;12;12;1;4,7198658;1;1;12;0
OPEN;19/06/2025;12:41:07;0;0;12;12;1;5,4975939;1;1;12;0
OPEN;19/06/2025;12:41:11;0;0;12;12;0;5,4975939;1;1;12;0
OPEN;19/06/2025;12:41:41;0;0;12;12;0;6,1190348;1;1;12,2;0
OPEN;19/06/2025;12:42:11;0;0;12;12;0;6,0944357;1;1;12,5;0
OPEN;19/06/2025;12:42:27;0;0;12;12;0;4,8502288;1;1;12,5;0
OPEN;19/06/2025;12:42:41;0;0;12;12;1;4,8502288;1;1;12,5;0
OPEN;19/06/2025;12:43:11;0;0;12;12;1;4,4432116;1;1;12,2;0
OPEN;19/06/2025;12:43:41;0;0;12;12;1;4,9734135;1;1;12;0
OPEN;19/06/2025;12:44:02;0;0;12;12;1;5,6096382;1;1;12,1;0
OPEN;19/06/2025;12:44:11;0;0;12;12;0;5,6096382;1;1;12,1;0
OPEN;19/06/2025;12:44:41;0;0;12;12;0;6,2009578;1;1;12,3;0
OPEN;19/06/2025;12:45:11;0;0;12;12;0;5,7503419;1;1;12,5;0
OPEN;19/06/2025;12:45:17;0;0;12;12;0;4,6084585;1;1;12,4;0
OPEN;19/06/2025;12:45:41;0;0;12;12;1;4,6084585;1;1;12,4;0
OPEN;19/06/2025;12:46:11;0;0;12;12;1;4,5203753;1;1;12,2;0
OPEN;19/06/2025;12:46:41;0;0;12;12;1;5,1097255;1;1;12,1;0
OPEN;19/06/2025;12:46:57;0;0;12;12;1;5,8009048;1;1;12,1;0
OPEN;19/06/2025;12:47:11;0;0;12;12;0;5,8009048;1;1;12,1;0
OPEN;19/06/2025;12:47:41;0;0;12;12;0;6,2838516;1;1;12,4;0
OPEN;19/06/2025;12:48:07;0;0;12;12;0;5,419867;1;1;12,4;0
OPEN;19/06/2025;12:48:11;0;0;12;12;1;5,419867;1;1;12,4;0
OPEN;19/06/2025;12:48:41;0;0;12;12;1;4,3768811;1;1;12,3;0
OPEN;19/06/2025;12:49:11;0;0;12;12;1;4,7519803;1;1;12,1;0
OPEN;19/06/2025;12:49:41;0;0;12;12;1;5,2607303;1;1;12,1;0
OPEN;19/06/2025;12:49:47;0;0;12;12;1;5,9580765;1;1;12,3;0
OPEN;19/06/2025;12:50:11;0;0;12;12;0;5,9580765;1;1;12,3;0
OPEN;19/06/2025;12:50:41;0;0;12;12;0;6,2303114;1;1;12,5;0
OPEN;19/06/2025;12:51:02;0;0;12;12;0;5,1025782;1;1;12,5;0
OPEN;19/06/2025;12:51:11;0;0;12;12;1;5,1025782;1;1;12,5;0
OPEN;19/06/2025;12:51:41;0;0;12;12;1;4,3180771;1;1;12,3;0
OPEN;19/06/2025;12:52:11;0;0;12;12;1;4,6747599;1;1;12;0
OPEN;19/06/2025;12:52:41;0;0;12;12;1;5,4148259;1;1;12,1;0
OPEN;19/06/2025;12:52:42;0;0;12;12;1;6,0784369;1;1;12,3;0
OPEN;19/06/2025;12:53:11;0;0;12;12;0;6,0784369;1;1;12,3;0
OPEN;19/06/2025;12:53:41;0;0;12;12;0;6,0944357;1;1;12,5;0
OPEN;19/06/2025;12:53:57;0;0;12;12;0;4,8828697;1;1;12,5;0
OPEN;19/06/2025;12:54:11;0;0;12;12;1;4,8828697;1;1;12,5;0
OPEN;19/06/2025;12:54:41;0;0;12;12;1;4,5203753;1;1;12,2;0
OPEN;19/06/2025;12:55:11;0;0;12;12;1;4,9734135;1;1;12;0
OPEN;19/06/2025;12:55:37;0;0;12;12;1;5,4881673;1;1;12,1;0
OPEN;19/06/2025;12:55:41;0;0;12;12;0;5,4881673;1;1;12,1;0
OPEN;19/06/2025;12:56:11;0;0;12;12;0;6,1598721;1;1;12,3;0
OPEN;19/06/2025;12:56:41;0;0;12;12;0;5,9600973;1;1;12,6;0
OPEN;19/06/2025;12:56:53;0;0;12;12;0;4,6708956;1;1;12,5;0
OPEN;19/06/2025;12:57:11;0;0;12;12;1;4,6708956;1;1;12,5;0
OPEN;19/06/2025;12:57:41;0;0;12;12;1;4,4898367;1;1;12,2;0
OPEN;19/06/2025;12:58:11;0;0;12;12;1;4,9283266;1;1;12;0
OPEN;19/06/2025;12:58:33;0;0;12;12;1;5,5623922;1;1;12,1;0
OPEN;19/06/2025;12:58:41;0;0;12;12;0;5,5623922;1;1;12,1;0
OPEN;19/06/2025;12:59:11;0;0;12;12;0;6,242281;1;1;12,3;0
OPEN;19/06/2025;12:59:41;0;0;12;12;0;5,7503419;1;1;12,6;0
OPEN;19/06/2025;12:59:47;0;0;12;12;0;4,6084585;1;1;12,4;0
OPEN;19/06/2025;13:00:11;0;0;12;12;1;4,6084585;1;1;12,4;0
OPEN;19/06/2025;13:00:41;0;0;12;12;1;4,6602454;1;1;12,3;0
OPEN;19/06/2025;13:01:11;0;0;12;12;1;5,1443219;1;1;12,1;0
OPEN;19/06/2025;13:01:27;0;0;12;12;1;5,7518783;1;1;12,3;0
OPEN;19/06/2025;13:01:41;0;0;12;12;0;5,7518783;1;1;12,3;0
OPEN;19/06/2025;13:02:11;0;0;12;12;0;6,1891298;1;1;12,5;0
OPEN;19/06/2025;13:02:33;0;0;12;12;0;5,259604;1;1;12,6;0
OPEN;19/06/2025;13:02:41;0;0;12;12;1;5,259604;1;1;12,6;0
OPEN;19/06/2025;13:03:11;0;0;12;12;1;4,4555998;1;1;12,3;0
OPEN;19/06/2025;13:03:41;0;0;12;12;1;4,8167901;1;1;12,1;0
OPEN;19/06/2025;13:04:11;0;0;12;12;1;5,296299;1;1;12,1;0
OPEN;19/06/2025;13:04:18;0;0;12;12;1;5,9979591;1;1;12,3;0
OPEN;19/06/2025;13:04:41;0;0;12;12;0;5,9979591;1;1;12,3;0
OPEN;19/06/2025;13:05:11;0;0;12;12;0;6,0541306;1;1;12,5;0
OPEN;19/06/2025;13:05:12;0;0;12;12;0;4,8828697;1;1;12,4;0
OPEN;19/06/2025;13:05:27;0;0;12;12;0;4,8828697;1;1;12,4;0
OPEN;19/06/2025;13:05:42;0;0;12;12;1;4,8828697;1;1;12,4;0
OPEN;19/06/2025;13:06:12;0;0;12;12;1;4,3365779;1;1;12,2;0
OPEN;19/06/2025;13:06:42;0;0;12;12;1;4,784287;1;1;12;0
OPEN;19/06/2025;13:07:12;0;0;12;12;1;5,4513874;1;1;12;0
OPEN;19/06/2025;13:07:13;0;0;12;12;1;6,1190348;1;1;12,2;0
OPEN;19/06/2025;13:07:42;0;0;12;12;0;6,1190348;1;1;12,2;0
OPEN;19/06/2025;13:08:12;0;0;12;12;0;5,9206591;1;1;12,5;0
OPEN;19/06/2025;13:08:23;0;0;12;12;0;4,6708956;1;1;12,5;0
OPEN;19/06/2025;13:08:42;0;0;12;12;1;4,6708956;1;1;12,5;0
OPEN;19/06/2025;13:09:12;0;0;12;12;1;4,3072681;1;1;12,2;0
OPEN;19/06/2025;13:09:42;0;0;12;12;1;4,9734135;1;1;12;0
OPEN;19/06/2025;13:10:03;0;0;12;12;1;5,6854596;1;1;12,1;0
OPEN;19/06/2025;13:10:12;0;0;12;12;0;5,6854596;1;1;12,1;0
OPEN;19/06/2025;13:10:42;0;0;12;12;0;6,3256707;1;1;12,4;0
OPEN;19/06/2025;13:11:12;0;0;12;12;0;5,5292602;1;1;12,5;0
OPEN;19/06/2025;13:11:18;0;0;12;12;0;4,4966331;1;1;12,4;0
OPEN;19/06/2025;13:11:42;0;0;12;12;1;4,4966331;1;1;12,4;0
OPEN;19/06/2025;13:12:12;0;0;12;12;1;4,5356197;1;1;12,2;0
OPEN;19/06/2025;13:12:42;0;0;12;12;1;5,1552987;1;1;12,1;0
OPEN;19/06/2025;13:12:58;0;0;12;12;1;5,8398466;1;1;12,1;0
OPEN;19/06/2025;13:13:12;0;0;12;12;0;5,8398466;1;1;12,1;0
OPEN;19/06/2025;13:13:42;0;0;12;12;0;6,3256707;1;1;12,4;0
OPEN;19/06/2025;13:14:12;0;0;12;12;0;5,2948246;1;1;12,5;0
OPEN;19/06/2025;13:14:13;0;0;12;12;0;4,3473916;1;1;12,3;0
OPEN;19/06/2025;13:14:42;0;0;12;12;1;4,3473916;1;1;12,3;0
OPEN;19/06/2025;13:15:12;0;0;12;12;1;4,6431708;1;1;12;0
OPEN;19/06/2025;13:15:42;0;0;12;12;1;5,2607303;1;1;11,9;0
OPEN;19/06/2025;13:15:53;0;0;12;12;1;5,8398466;1;1;12,1;0
OPEN;19/06/2025;13:16:12;0;0;12;12;0;5,8398466;1;1;12,1;0
OPEN;19/06/2025;13:16:42;0;0;12;12;0;6,2838516;1;1;12,4;0
OPEN;19/06/2025;13:17:08;0;0;12;12;0;5,2948246;1;1;12,5;0
OPEN;19/06/2025;13:17:12;0;0;12;12;1;5,2948246;1;1;12,5;0
OPEN;19/06/2025;13:17:42;0;0;12;12;1;4,3473916;1;1;12,3;0
OPEN;19/06/2025;13:18:12;0;0;12;12;1;4,5664949;1;1;12,1;0
OPEN;19/06/2025;13:18:42;0;0;12;12;1;5,0632873;1;1;12,1;0
OPEN;19/06/2025;13:18:58;0;0;12;12;1;5,7785707;1;1;12,3;0
OPEN;19/06/2025;13:19:12;0;0;12;12;0;5,7785707;1;1;12,3;0
OPEN;19/06/2025;13:19:42;0;0;12;12;0;6,1349816;1;1;12,5;0
