Breaks,Date,Time,BP [R],HP [R],O2 [R],CO2 [R],O2_MMOL [R],POIDS_1 [R],POIDS_2 [R],POIDS_3 [R],CO2_MMOL [R],DEFAUT_BP [B],Breaks.1,DEFAUT_HP [B],A_SECONDES [I],IRRADIANCE [I],REARMEMENT [B],ARU_CELLULE [B],CONSIGNE_O2 [I],Etat_Mesure [B],POIDS_TOTAL [I],BALLON_CHAUD [R],BALLON_FROID [R],Breaks.2,CONSIGNE_CO2 [I],MA_VARIATEUR [B],COMPRESSEUR_1 [B],COMPRESSEUR_2 [B],POMPE_INF_ECO [B],POMPE_SUP_ECO [B],PPM_O2_HUMIDE [R],V2V_AIR_VICIE [B],V2V_EAU_PLUIE [I],HAUTEUR_ECOLUX [I],Breaks.3,HUMIDIFICATEUR [I],POMPE_FOND_ECO [B],PPM_CO2_HUMIDE [I],V2V_DESHUMIDIF [B],VANNE_PROP_INF [I],VANNE_PROP_SUP [I],FERMETURE_PORTE [B],MOLE_O2_DERIVEE [R],POMPE_UTA_CHAUD [B],POMPE_UTA_FROID [B],Breaks.4,V2V_CAPTAGE_CO2 [B],VANNE_PROP_FOND [I],VANNE_UTA_CHAUD [I],VANNE_UTA_FROID [I],VENTILATEUR_CTA [B],MOLE_CO2_DERIVEE [R],ORIGINE_COLONNES [B],V2V_INJECTION_N2 [B],V2V_INJECTION_O2 [B],V2V_INJ_AIR_NEUF [B],Breaks.5,VIDANGE_CANIVEAU [B],CONSIGNE_ROTATION [I],CONSIGNE_TEMP_INF [R],CONSIGNE_TEMP_SUP [R],DESHUMIDIFICATEUR [B],POIDS_EAU_CELLULE [R],POMPE_GENER_CHAUD [B],POMPE_GENER_FROID [B],TEMPERATURE_SONDE [R],V2V_ABSORBTION_O2 [B],Breaks.6,V2V_CHAUD_INF_ECO [B],V2V_CHAUD_SUP_ECO [B],V2V_FROID_INF_ECO [B],V2V_FROID_SUP_ECO [B],V2V_INJECTION_CO2 [B],CONSIGNE_ECLAIRAGE [I],CONSIGNE_TEMP_FOND [R],POIDS_EAU_CONSIGNE [R],PRESSION_EXTERIEUR [R],PRESSION_O2_HUMIDE [R],Breaks.7,V2V_ABSORBTION_CO2 [B],V2V_CHAUD_FOND_ECO [B],V2V_FROID_FOND_ECO [B],HYGROMETRIE_CELLULE [R],PRESSION_CO2_HUMIDE [R],SURPRESSION_CEL_EXT [R],TEMPERATURE_MOY_INF [R],TEMPERATURE_MOY_SUP [R],TEMPERATURE_REPRISE [R],V2V_CIRCULATION_AIR [B],Breaks.8,V2V_CONDENS_UTA_EXT [B],V2V_CONDENS_UTA_INT [B],CONSIGNE_VENTILATION [I],HYGROMETRIE_CONSIGNE [I],TEMPERATURE_CONSIGNE [R],TEMPERATURE_MOY_FOND [R],V2V_LESSIVAT_ECORIUM [B],V2V_VIDANGE_CANIVEAU [B],VIDANGE_EAU_DE_PLUIE [B],HYGROMETRIE_SOUFFLAGE [R],TEMPERATURE_SOUFFLAGE [R],V2V_CONDENSAT_UTA_EXT [B],V2V_CONDENSAT_UTA_INT [B],Breaks.9,VENTILATEUR_TEMPETE_1 [B],VENTILATEUR_TEMPETE_2 [B],VENTILATEUR_TEMPETE_3 [B],VENTILATEUR_TEMPETE_4 [B],TEMPERATURE_ALLER_CHAUD [R],TEMPERATURE_ALLER_FROID [R],TEMP_ENTREE_INF_ECORIUM [R],TEMP_ENTREE_SUP_ECORIUM [R],TEMP_SORTIE_INF_ECORIUM [R],TEMP_SORTIE_SUP_ECORIUM [R],TEMPERATURE_RETOUR_CHAUD [R],TEMPERATURE_RETOUR_FROID [R],TEMP_ENTREE_FOND_ECORIUM [R],TEMP_SORTIE_FOND_ECORIUM [R]
nan,,,-15.329163,49.831867,225300.0,536.0,12283.0,-9.66666666666667,3.33333333333333,-7.0,292.0,1.0,,1.0,546103.0,45.0,0.0,1.0,210000.0,0.0,-14.0,44.399998,-6.8999996,,400.0,1.0,0.0,0.0,0.0,0.0,2234.0,1.0,0.0,0.0,,11.0,0.0,614.0,1.0,0.0,0.0,0.0,12266.0,0.0,1.0,,0.0,0.0,100.0,0.0,1.0,307.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,1.0,5.9244366,1.0,1.0,12.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22457.0,,0.0,0.0,0.0,66.0,49.0,-322.817021,28.5999995,32.1999995,11.1,1.0,,0.0,0.0,60.0,60.0,12.0,32.799999,0.0,0.0,0.0,52.0,12.9,0.0,0.0,,0.0,0.0,0.0,0.0,45.5,-3.5,31.200001,32.200001,28.299999,34.799999,45.200001,4.3000002,30.799999,34.799999
nan,,,-12.414989,50.032795,224900.0,542.0,12187.0,-9.33333333333333,3.0,-6.66666666666667,294.0,1.0,,1.0,546133.0,35.0,0.0,1.0,210000.0,0.0,-14.0,44.399998,-6.7999997,,400.0,1.0,0.0,0.0,0.0,0.0,2231.0,1.0,0.0,0.0,,22.0,0.0,543.0,1.0,0.0,0.0,0.0,12358.0,0.0,1.0,,0.0,0.0,88.0,0.0,1.0,264.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,5.9244366,1.0,1.0,12.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22378.0,,0.0,0.0,0.0,66.0,49.0,-322.817021,28.5999995,32.1999995,11.1,0.0,,0.0,0.0,60.0,60.0,12.0,32.799999,0.0,0.0,0.0,55.0,14.0,0.0,0.0,,0.0,0.0,0.0,0.0,45.5,-3.4000001,31.200001,32.200001,28.4,34.799999,45.099998,4.0999999,30.9,34.799999
nan,,,-13.218534,50.507267,225600.0,585.0,12223.0,-10.0,3.66666666666667,-6.66666666666667,317.0,1.0,,1.0,546163.0,37.0,0.0,1.0,210000.0,0.0,-13.0,44.599998,-6.6999998,,400.0,1.0,0.0,0.0,0.0,0.0,2226.0,1.0,0.0,0.0,,14.0,0.0,572.0,1.0,0.0,0.0,0.0,12341.0,0.0,1.0,,0.0,0.0,30.0,0.0,1.0,317.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,6.1954122,1.0,1.0,12.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22368.0,,0.0,0.0,0.0,67.0,57.0,-350.818363,28.65,32.1999995,12.5,0.0,,0.0,0.0,60.0,60.0,12.0,32.8499995,0.0,0.0,0.0,56.0,14.8,0.0,0.0,,0.0,0.0,0.0,0.0,45.400002,-4.0999999,31.200001,32.200001,28.4,34.900002,45.099998,4.5,30.9,34.799999
nan,,,-13.298236,50.357853,227500.0,554.0,12433.0,-10.6666666666667,3.33333333333333,-7.33333333333333,303.0,1.0,,1.0,546193.0,50.0,0.0,1.0,210000.0,0.0,-14.0,44.799999,-6.7999997,,400.0,1.0,0.0,0.0,0.0,0.0,2230.0,1.0,0.0,0.0,,0.0,0.0,616.0,1.0,0.0,0.0,0.0,12277.0,0.0,1.0,,0.0,0.0,0.0,35.0,1.0,298.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,5.107748,1.0,1.0,12.4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22388.0,,0.0,0.0,0.0,64.0,49.0,-362.818969,28.549999,32.1500005,12.6,0.0,,0.0,0.0,60.0,60.0,12.0,32.8499995,0.0,0.0,0.0,52.0,14.5,0.0,0.0,,0.0,0.0,0.0,0.0,45.400002,-4.4000001,31.200001,32.200001,28.299999,34.900002,45.0,4.9000001,30.9,34.799999
nan,,,-14.859589,50.320435,225400.0,559.0,12371.0,-10.6666666666667,3.66666666666667,-7.0,307.0,1.0,,1.0,546223.0,40.0,0.0,1.0,210000.0,0.0,-13.0,45.099998,-6.7999997,,400.0,1.0,0.0,0.0,0.0,0.0,2238.0,1.0,0.0,0.0,,0.0,0.0,616.0,0.0,0.0,0.0,0.0,12277.0,0.0,1.0,,0.0,0.0,0.0,31.0,1.0,281.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,1.0,5.107748,1.0,1.0,12.4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22517.0,,0.0,0.0,0.0,57.0,55.0,-326.817265,28.5,32.099999,10.8,0.0,,0.0,0.0,60.0,60.0,12.0,32.8499995,0.0,0.0,0.0,46.0,12.9,0.0,0.0,,0.0,0.0,0.0,0.0,45.299999,-4.0999999,31.200001,32.200001,28.4,34.900002,44.900002,4.5999999,30.9,34.799999
nan,,,-15.029387,50.357853,225300.0,482.0,12337.0,-10.3333333333333,3.66666666666667,-6.66666666666667,264.0,1.0,,1.0,546252.0,38.0,0.0,1.0,210000.0,0.0,-13.0,45.299999,-6.7999997,,400.0,1.0,0.0,0.0,0.0,0.0,2237.0,1.0,0.0,0.0,,0.0,0.0,524.0,0.0,0.0,0.0,0.0,12253.0,0.0,1.0,,0.0,0.0,71.0,0.0,1.0,305.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,1.0,4.3224468,1.0,1.0,12.3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22427.0,,0.0,0.0,0.0,57.0,55.0,-326.817265,28.5,32.099999,10.8,1.0,,0.0,0.0,60.0,60.0,12.0,32.8499995,0.0,0.0,0.0,49.0,12.6,0.0,0.0,,0.0,0.0,0.0,0.0,45.200001,-3.8,31.299999,32.200001,28.4,34.900002,44.799999,4.6999998,30.9,34.799999
nan,,,-15.286131,46.681252,224900.0,582.0,12247.0,-10.3333333333333,3.0,-7.0,317.0,1.0,,1.0,546283.0,39.0,0.0,1.0,210000.0,0.0,-14.0,45.399998,-6.7999997,,400.0,1.0,0.0,0.0,0.0,0.0,2235.0,1.0,0.0,0.0,,0.0,0.0,524.0,0.0,0.0,0.0,0.0,12253.0,0.0,0.0,,0.0,0.0,96.0,0.0,1.0,281.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,1.0,4.7891321,1.0,1.0,12.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22437.0,,0.0,0.0,0.0,57.0,55.0,-326.817265,28.5,32.099999,10.8,0.0,,0.0,0.0,60.0,60.0,12.0,32.8499995,0.0,0.0,0.0,53.0,13.1,0.0,0.0,,0.0,0.0,0.0,0.0,45.200001,-3.5,31.299999,32.200001,28.5,34.900002,44.799999,4.6999998,30.9,34.799999
nan,,,-13.000575,44.921322,224800.0,550.0,12172.0,-10.3333333333333,3.66666666666667,-7.0,298.0,1.0,,1.0,546312.0,36.0,0.0,1.0,210000.0,0.0,-13.0,45.399998,-6.6999998,,400.0,1.0,0.0,0.0,0.0,0.0,2231.0,1.0,0.0,0.0,,0.0,0.0,508.0,0.0,0.0,0.0,0.0,12256.0,1.0,0.0,,0.0,0.0,71.0,0.0,1.0,323.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,1.0,5.4203153,1.0,1.0,12.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22407.0,,0.0,0.0,0.0,58.0,47.0,-326.817141,28.5,32.099999,9.6000004,0.0,,0.0,0.0,60.0,60.0,12.0,32.8499995,0.0,0.0,0.0,56.0,14.2,0.0,0.0,,0.0,0.0,0.0,0.0,45.200001,-3.7,31.299999,32.200001,28.5,34.900002,44.799999,4.5999999,30.9,34.799999
nan,,,-9.1780262,46.442314,225000.0,527.0,12195.0,-10.0,3.33333333333333,-7.0,286.0,1.0,,1.0,546343.0,39.0,0.0,1.0,210000.0,0.0,-13.0,45.299999,-6.6999998,,400.0,1.0,0.0,0.0,0.0,0.0,2232.0,1.0,0.0,0.0,,19.0,0.0,520.0,0.0,0.0,0.0,0.0,12314.0,1.0,0.0,,0.0,0.0,15.0,0.0,1.0,299.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,1.0,6.0442047,1.0,1.0,12.3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22407.0,,0.0,0.0,0.0,62.0,52.0,-318.150023,28.5500005,32.099999,10.0,0.0,,0.0,0.0,60.0,60.0,12.0,32.8499995,0.0,0.0,0.0,56.0,14.7,0.0,0.0,,0.0,0.0,0.0,0.0,45.299999,-3.8,31.299999,32.200001,28.5,34.799999,44.799999,5.1999998,30.9,34.799999
nan,,,-9.0239544,46.720989,226300.0,558.0,12386.0,-10.6666666666667,3.33333333333333,-7.0,305.0,1.0,,1.0,546373.0,29.0,0.0,1.0,210000.0,0.0,-13.0,45.200001,-6.6999998,,400.0,1.0,0.0,0.0,0.0,0.0,2236.0,1.0,0.0,0.0,,19.0,0.0,520.0,1.0,0.0,0.0,0.0,12314.0,1.0,0.0,,0.0,0.0,0.0,35.0,1.0,313.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,6.0442047,1.0,1.0,12.3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22447.0,,0.0,0.0,0.0,66.0,61.0,-340.817871,28.5999995,32.099999,11.2,0.0,,0.0,0.0,60.0,60.0,12.0,32.8499995,0.0,0.0,0.0,50.0,13.9,0.0,0.0,,0.0,0.0,0.0,0.0,45.400002,-3.5,31.299999,32.200001,28.5,34.799999,44.900002,5.0999999,30.9,34.900002
nan,,,-8.802866,47.024799,225100.0,512.0,12345.0,-10.0,3.66666666666667,-7.0,281.0,1.0,,1.0,546403.0,40.0,0.0,1.0,210000.0,0.0,-13.0,45.099998,-6.6999998,,400.0,1.0,0.0,0.0,0.0,0.0,2246.0,1.0,0.0,0.0,,19.0,0.0,520.0,1.0,0.0,0.0,0.0,12314.0,0.0,0.0,,0.0,0.0,13.0,9.0,1.0,287.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,6.0602736,1.0,1.0,12.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22427.0,,0.0,0.0,0.0,66.0,61.0,-340.817871,28.5999995,32.099999,11.2,1.0,,0.0,0.0,60.0,60.0,12.0,32.900001,0.0,0.0,0.0,48.0,12.8,0.0,0.0,,0.0,0.0,0.0,0.0,45.599998,-3.3,31.299999,32.200001,28.5,34.799999,45.099998,4.9000001,30.9,34.799999
nan,,,-1.7914257,44.19537,225400.0,591.0,12320.0,-10.0,3.33333333333333,-6.66666666666667,323.0,1.0,,1.0,546433.0,34.0,0.0,1.0,210000.0,0.0,-13.0,45.099998,-6.6999998,,400.0,1.0,0.0,0.0,0.0,0.0,2235.0,1.0,0.0,0.0,,19.0,0.0,520.0,1.0,0.0,0.0,0.0,12314.0,0.0,1.0,,0.0,0.0,80.0,0.0,1.0,282.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,4.8551416,1.0,1.0,12.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22477.0,,0.0,0.0,0.0,66.0,61.0,-340.817871,28.5999995,32.099999,11.2,0.0,,0.0,0.0,60.0,60.0,12.0,32.8499995,0.0,0.0,0.0,51.0,12.8,0.0,0.0,,0.0,0.0,0.0,0.0,45.700001,-3.0,31.200001,32.200001,28.4,34.799999,45.200001,5.1999998,30.9,34.799999
nan,,,-2.2178631,32.305893,224900.0,550.0,12228.0,-10.0,3.33333333333333,-7.0,299.0,1.0,,1.0,546463.0,33.0,0.0,1.0,210000.0,0.0,-13.0,45.099998,-6.7999997,,400.0,1.0,0.0,0.0,0.0,0.0,2233.0,1.0,0.0,0.0,,23.0,0.0,503.0,1.0,0.0,0.0,0.0,12411.0,0.0,1.0,,0.0,0.0,84.0,0.0,1.0,247.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,1.0,4.8551416,1.0,1.0,12.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22557.0,,0.0,0.0,0.0,67.0,49.0,-352.818479,28.65,32.05,12.7,0.0,,0.0,0.0,60.0,60.0,12.0,32.8499995,0.0,0.0,0.0,55.0,13.4,0.0,0.0,,0.0,0.0,0.0,0.0,45.799999,-2.8,31.200001,32.200001,28.4,34.700001,45.299999,5.3000002,30.9,34.799999
nan,,,-1.9010258,32.110931,225200.0,579.0,12192.0,-10.3333333333333,3.33333333333333,-7.0,313.0,1.0,,1.0,546493.0,30.0,0.0,1.0,210000.0,0.0,-14.0,44.899998,-6.6999998,,400.0,1.0,0.0,0.0,0.0,0.0,2230.0,1.0,0.0,0.0,,14.0,0.0,548.0,1.0,0.0,0.0,0.0,12346.0,0.0,1.0,,0.0,0.0,50.0,0.0,1.0,288.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,1.0,4.4001799,1.0,1.0,12.2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22457.0,,0.0,0.0,0.0,63.0,56.0,-362.818969,28.5999995,32.05,12.5,0.0,,0.0,0.0,60.0,60.0,12.0,32.8499995,0.0,0.0,0.0,56.0,14.5,0.0,0.0,,0.0,0.0,0.0,0.0,45.799999,-3.2,31.299999,32.200001,28.4,34.799999,45.299999,5.0,30.9,34.900002
nan,,,-6.9008999,41.640163,225600.0,527.0,12291.0,-11.0,3.33333333333333,-7.0,287.0,1.0,,1.0,546523.0,34.0,0.0,1.0,210000.0,0.0,-14.0,44.799999,-6.6999998,,400.0,1.0,0.0,0.0,0.0,0.0,2235.0,1.0,0.0,0.0,,0.0,0.0,527.0,1.0,0.0,0.0,0.0,12273.0,0.0,1.0,,0.0,0.0,0.0,5.0,1.0,283.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,1.0,4.8873329,1.0,1.0,12.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22407.0,,0.0,0.0,0.0,56.0,52.0,-326.817257,28.65,32.099999,10.5,0.0,,0.0,0.0,60.0,60.0,12.0,32.900001,0.0,0.0,0.0,55.0,14.5,0.0,0.0,,0.0,0.0,0.0,0.0,45.900002,-3.4000001,31.299999,32.200001,28.4,34.799999,45.400002,5.5999999,30.9,34.799999
nan,,,-11.37339,43.503059,225400.0,515.0,12343.0,-10.0,3.66666666666667,-6.66666666666667,282.0,1.0,,1.0,546553.0,25.0,0.0,1.0,210000.0,0.0,-13.0,44.599998,-6.7999997,,400.0,1.0,0.0,0.0,0.0,0.0,2254.0,1.0,0.0,0.0,,0.0,0.0,527.0,0.0,0.0,0.0,0.0,12273.0,0.0,1.0,,0.0,0.0,0.0,40.0,1.0,313.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,1.0,5.5680327,1.0,1.0,12.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22487.0,,0.0,0.0,0.0,56.0,52.0,-326.817257,28.65,32.099999,10.5,1.0,,0.0,0.0,60.0,60.0,12.0,32.8499995,0.0,0.0,0.0,48.0,13.5,0.0,0.0,,0.0,0.0,0.0,0.0,45.900002,-3.4000001,31.299999,32.200001,28.4,34.799999,45.400002,5.0999999,30.9,34.900002
nan,,,-12.299389,43.405556,226000.0,451.0,12373.0,-10.0,3.33333333333333,-6.66666666666667,247.0,1.0,,1.0,546583.0,43.0,0.0,1.0,210000.0,0.0,-14.0,44.399998,-6.8999996,,400.0,1.0,0.0,0.0,0.0,0.0,2244.0,1.0,0.0,0.0,,0.0,0.0,527.0,0.0,0.0,0.0,0.0,12217.0,0.0,1.0,,0.0,0.0,38.0,0.0,1.0,301.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,5.5680327,1.0,1.0,12.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22517.0,,0.0,0.0,0.0,56.0,52.0,-326.817257,28.65,32.099999,10.5,0.0,,0.0,0.0,60.0,60.0,12.0,32.900001,0.0,0.0,0.0,50.0,12.5,0.0,0.0,,0.0,0.0,0.0,0.0,45.900002,-3.0999999,31.299999,32.200001,28.5,34.799999,45.400002,5.0,30.9,34.799999
nan,,,-12.764805,43.070171,226400.0,528.0,12348.0,-10.0,3.66666666666667,-7.0,288.0,1.0,,1.0,546613.0,39.0,0.0,1.0,210000.0,0.0,-13.0,44.299999,-6.8999996,,400.0,1.0,0.0,0.0,0.0,0.0,2239.0,1.0,0.0,0.0,,0.0,0.0,527.0,0.0,0.0,0.0,0.0,12217.0,0.0,0.0,,0.0,0.0,92.0,0.0,1.0,291.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,6.2486167,1.0,1.0,12.3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22427.0,,0.0,0.0,0.0,58.0,61.0,-324.150387,28.5999995,32.099999,9.6999998,0.0,,0.0,0.0,60.0,60.0,12.0,32.8499995,0.0,0.0,0.0,54.0,12.7,0.0,0.0,,0.0,0.0,0.0,0.0,45.799999,-2.9000001,31.299999,32.200001,28.4,34.900002,45.400002,5.0,30.9,34.799999
nan,,,-10.227251,43.279984,226200.0,521.0,12268.0,-9.66666666666667,3.33333333333333,-7.0,283.0,1.0,,1.0,546644.0,39.0,0.0,1.0,210000.0,0.0,-13.0,44.399998,-6.8999996,,400.0,1.0,0.0,0.0,0.0,0.0,2229.0,1.0,0.0,0.0,,0.0,0.0,527.0,0.0,0.0,0.0,0.0,12217.0,1.0,0.0,,0.0,0.0,75.0,0.0,1.0,252.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,5.7561741,1.0,1.0,12.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22517.0,,0.0,0.0,0.0,63.0,56.0,-323.483639,28.65,32.1500005,10.3,0.0,,0.0,0.0,60.0,60.0,12.0,32.8499995,0.0,0.0,0.0,57.0,13.5,0.0,0.0,,0.0,0.0,0.0,0.0,45.700001,-2.8,31.200001,32.200001,28.4,34.900002,45.299999,4.9000001,30.9,34.799999
nan,,,-11.077738,43.614315,224900.0,578.0,12180.0,-10.3333333333333,3.0,-7.0,313.0,1.0,,1.0,546673.0,36.0,0.0,1.0,210000.0,0.0,-14.0,44.5,-6.7999997,,400.0,1.0,0.0,0.0,0.0,0.0,2226.0,1.0,0.0,0.0,,0.0,0.0,547.0,0.0,0.0,0.0,0.0,12225.0,1.0,0.0,,0.0,0.0,30.0,0.0,1.0,313.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,4.5011849,1.0,1.0,12.4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22378.0,,0.0,0.0,0.0,67.0,50.0,-340.817871,28.65,32.200001,11.6,0.0,,0.0,0.0,60.0,60.0,12.0,32.8499995,0.0,0.0,0.0,58.0,14.6,0.0,0.0,,0.0,0.0,0.0,0.0,45.700001,-3.3,31.299999,32.200001,28.4,35.0,45.299999,5.0999999,30.9,34.900002
nan,,,-12.764805,43.558712,226500.0,584.0,12354.0,-10.3333333333333,3.0,-7.0,301.0,1.0,,1.0,546704.0,43.0,0.0,1.0,210000.0,0.0,-13.0,44.799999,-6.6999998,,400.0,1.0,0.0,0.0,0.0,0.0,2229.0,1.0,0.0,0.0,,19.0,0.0,558.0,0.0,0.0,0.0,0.0,12310.0,1.0,0.0,,0.0,0.0,0.0,35.0,1.0,307.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,1.0,4.5011849,1.0,1.0,12.4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22417.0,,0.0,0.0,0.0,67.0,50.0,-340.817871,28.65,32.200001,11.6,1.0,,0.0,0.0,60.0,60.0,12.0,32.900001,0.0,0.0,0.0,53.0,14.2,0.0,0.0,,0.0,0.0,0.0,0.0,45.700001,-3.5,31.200001,32.200001,28.299999,35.0,45.200001,5.5999999,30.9,34.900002
nan,,,-11.522429,43.683762,226500.0,480.0,12415.0,-10.3333333333333,3.66666666666667,-7.0,291.0,1.0,,1.0,546733.0,29.0,0.0,1.0,210000.0,0.0,-13.0,45.099998,-6.5999999,,400.0,1.0,0.0,0.0,0.0,0.0,2247.0,1.0,0.0,0.0,,19.0,0.0,558.0,1.0,0.0,0.0,0.0,12310.0,1.0,0.0,,0.0,0.0,0.0,31.0,1.0,308.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,1.0,4.6022129,1.0,1.0,12.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22567.0,,0.0,0.0,0.0,67.0,50.0,-340.817871,28.65,32.200001,11.6,0.0,,0.0,0.0,60.0,60.0,12.0,32.900001,0.0,0.0,0.0,48.0,12.8,0.0,0.0,,0.0,0.0,0.0,0.0,45.599998,-3.4000001,31.299999,32.200001,28.299999,35.0,45.200001,5.0999999,30.9,34.900002
nan,,,-10.334373,43.974621,225200.0,509.0,12318.0,-10.3333333333333,3.66666666666667,-6.66666666666667,252.0,1.0,,1.0,546764.0,31.0,0.0,1.0,210000.0,0.0,-13.0,45.399998,-6.3999996,,400.0,1.0,0.0,0.0,0.0,0.0,2238.0,1.0,0.0,0.0,,19.0,0.0,558.0,1.0,0.0,0.0,0.0,12310.0,0.0,0.0,,0.0,0.0,67.0,0.0,1.0,316.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,1.0,5.114903,1.0,1.0,12.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22537.0,,0.0,0.0,0.0,67.0,57.0,-358.152099,28.5999995,32.25,12.9,0.0,,0.0,0.0,60.0,60.0,12.0,32.900001,0.0,0.0,0.0,50.0,12.4,0.0,0.0,,0.0,0.0,0.0,0.0,45.5,-3.0999999,31.299999,32.200001,28.5,35.0,45.099998,4.9000001,30.9,34.799999
nan,,,-13.040071,46.322498,226500.0,525.0,12332.0,-10.0,3.33333333333333,-6.66666666666667,313.0,1.0,,1.0,546793.0,29.0,0.0,1.0,210000.0,0.0,-14.0,45.599998,-6.0999999,,400.0,1.0,0.0,0.0,0.0,0.0,2237.0,1.0,0.0,0.0,,19.0,0.0,558.0,1.0,0.0,0.0,0.0,12310.0,0.0,1.0,,0.0,0.0,100.0,0.0,1.0,275.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,1.0,5.7193241,1.0,1.0,12.2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22567.0,,0.0,0.0,0.0,62.0,58.0,-365.485837,28.5999995,32.25,12.1,0.0,,0.0,0.0,60.0,60.0,12.0,32.8499995,0.0,0.0,0.0,54.0,13.0,0.0,0.0,,0.0,0.0,0.0,0.0,45.400002,-2.9000001,31.299999,32.200001,28.5,35.0,45.0,4.9000001,30.9,34.900002
nan,,,-13.538771,47.901417,224900.0,567.0,12175.0,-10.0,3.33333333333333,-7.0,307.0,1.0,,1.0,546824.0,33.0,0.0,1.0,210000.0,0.0,-14.0,45.700001,-5.7999997,,400.0,1.0,0.0,1.0,0.0,0.0,2237.0,1.0,0.0,0.0,,17.0,0.0,527.0,1.0,0.0,0.0,0.0,12341.0,0.0,1.0,,0.0,0.0,80.0,0.0,1.0,300.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,5.7193241,1.0,1.0,12.2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.335659,995.0,22388.0,,0.0,0.0,0.0,56.0,56.0,-324.150271,28.7,32.3000015,10.3,0.0,,0.0,0.0,60.0,60.0,12.0,32.900001,0.0,0.0,0.0,57.0,14.1,0.0,0.0,,0.0,0.0,0.0,0.0,45.299999,-2.9000001,31.299999,32.200001,28.6,35.0,44.900002,4.5999999,30.9,34.900002
