Breaks,Date,Time,BP_R134_EN_BARS [R],HP_R134_EN_BARS [R],BP_R134_EN_DEGRES [R],HP_R134_EN_DEGRES [R],CONSIGNE_BALLON_CHAUD [R],CONSIGNE_BALLON_FROID [R],TEMPERATURE_MEG_CHAUD [R],TEMPERATURE_MEG_FROID [R]
nan,,,0.27568001,10.115,-20.92174,34.5457,45.0,-6.0,44.900002,-5.9000001
nan,,,0.84016001,7.8249998,-12.016861,34.728516,45.0,-6.0,44.900002,-6.3000002
nan,,,0.90735996,7.4699998,-11.129303,32.340546,45.0,-6.0,44.900002,-6.5999999
nan,,,0.94383991,7.2849998,-10.659321,31.692091,45.0,-6.0,44.900002,-6.5999999
nan,,,0.97263992,7.145,-10.293869,31.187891,45.0,-6.0,44.900002,-6.5999999
nan,,,0.99375999,7.0299997,-10.028902,30.76494,45.0,-6.0,44.900002,-6.5999999
nan,,,1.01296,6.9200001,-9.7901936,30.3529,45.0,-6.0,44.900002,-6.6999998
nan,,,1.02832,6.8199997,-9.6006832,29.971903,45.0,-6.0,44.799999,-6.5999999
nan,,,1.04368,6.73,-9.4124393,29.623716,45.0,-6.0,44.700001,-6.6999998
nan,,,1.29904,6.2950001,-6.4497395,27.868006,45.0,-6.0,44.700001,-6.6999998
nan,,,1.29904,6.2950001,-6.4497395,27.868006,45.0,-6.0,44.400002,-6.5999999
nan,,,1.35472,6.25,-5.8405972,27.679285,45.0,-6.0,44.400002,-6.5999999
nan,,,1.35472,6.25,-5.8405972,27.679285,45.0,-6.0,44.400002,-6.5
nan,,,0.93040001,11.809999,-10.831535,39.71059,45.0,-6.0,44.400002,-6.5
nan,,,0.93040001,11.809999,-10.831535,39.71059,45.0,-6.0,44.400002,-6.0999999
nan,,,0.93232,12.195,-10.806866,40.834209,45.0,-6.0,44.400002,-6.0999999
nan,,,0.93232,12.195,-10.806866,40.834209,45.0,-6.0,44.400002,-5.5999999
nan,,,0.69615996,12.175,-14.023376,40.776283,45.0,-6.0,44.400002,-5.5999999
nan,,,0.69615996,12.175,-14.023376,40.776283,45.0,-6.0,44.400002,-5.5
nan,,,0.68271995,12.275,-14.218569,41.065441,45.0,-6.0,44.400002,-5.5
nan,,,0.68271995,12.275,-14.218569,41.065441,45.0,-6.0,44.599998,-5.6999998
nan,,,0.65007997,12.2,-14.698639,40.848682,45.0,-6.0,44.599998,-5.6999998
nan,,,0.65007997,12.2,-14.698639,40.848682,45.0,-6.0,44.700001,-5.9000001
nan,,,1.0897599,12.615,-8.8551006,42.039627,45.0,-6.0,44.700001,-5.9000001
nan,,,1.0897599,12.615,-8.8551006,42.039627,45.0,-6.0,44.799999,-5.8000002
nan,,,1.04368,12.74,-9.4124393,42.394325,45.0,-6.0,44.799999,-5.8000002
nan,,,1.04368,12.74,-9.4124393,42.394325,45.0,-6.0,44.799999,-5.5999999
nan,,,0.63279998,12.434999,-14.956338,41.5256,45.0,-6.0,44.799999,-5.5999999
nan,,,0.63279998,12.434999,-14.956338,41.5256,45.0,-6.0,44.599998,-5.6999998
nan,,,0.76719999,12.205,-13.014712,40.863155,45.0,-6.0,44.599998,-5.6999998
nan,,,0.76719999,12.205,-13.014712,40.863155,45.0,-6.0,44.5,-5.9000001
nan,,,1.08592,12.675,-8.9011307,42.210117,45.0,-6.0,44.5,-5.9000001
nan,,,1.08592,12.675,-8.9011307,42.210117,45.0,-6.0,44.5,-5.5999999
nan,,,0.64624,13.304999,-14.75569,43.974621,45.0,-6.0,44.5,-5.5999999
nan,,,0.64624,13.304999,-14.75569,43.974621,45.0,-6.0,44.700001,-5.5999999
nan,,,0.57135999,13.32,-15.893304,44.016068,45.0,-6.0,44.700001,-5.5999999
nan,,,0.57135999,13.32,-15.893304,44.016068,45.0,-6.0,44.900002,-5.5999999
nan,,,0.44463998,11.17,-17.935873,37.802647,45.0,-6.0,44.900002,-5.5999999
nan,,,0.44463998,11.17,-17.935873,37.802647,45.0,-6.0,45.200001,-5.4000001
nan,,,0.44655997,10.09,-17.903742,34.466801,45.0,-6.0,45.200001,-5.4000001
nan,,,0.44655997,10.09,-17.903742,34.466801,45.0,-6.0,45.400002,-5.3000002
nan,,,0.45615995,10.115,-17.743656,34.5457,45.0,-6.0,45.400002,-5.3000002
nan,,,0.45615995,10.115,-17.743656,34.5457,45.0,-6.0,45.5,-5.4000001
nan,,,0.26991999,10.139999,-21.029404,34.624516,45.0,-6.0,45.5,-5.4000001
nan,,,0.26991999,10.139999,-21.029404,34.624516,45.0,-6.0,45.599998,-5.5
nan,,,0.20463997,10.125,-22.278975,34.577236,45.0,-6.0,45.599998,-5.5
nan,,,0.20463997,10.125,-22.278975,34.577236,45.0,-6.0,45.599998,-5.6999998
nan,,,0.34095997,10.145,-19.729589,34.64027,45.0,-6.0,45.599998,-5.6999998
nan,,,0.34095997,10.145,-19.729589,34.64027,45.0,-6.0,45.599998,-5.8000002
nan,,,0.85935998,8.3400002,-11.760297,36.708321,45.0,-6.0,45.599998,-5.8000002
nan,,,0.85935998,8.3400002,-11.760297,36.708321,45.0,-6.0,45.5,-6.0999999
nan,,,0.90735996,7.7199998,-11.129303,33.18483,45.0,-6.0,45.5,-6.0999999
nan,,,0.90735996,7.7199998,-11.129303,33.18483,45.0,-6.0,45.299999,-6.5
nan,,,0.94383991,7.46,-10.659321,32.306007,45.0,-6.0,45.299999,-6.5
nan,,,0.94383991,7.46,-10.659321,32.306007,45.0,-6.0,45.099998,-6.6999998
nan,,,0.97456002,7.2999997,-10.269674,31.745424,45.0,-6.0,45.099998,-6.6999998
nan,,,0.97456002,7.2999997,-10.269674,31.745424,45.0,-6.0,45.099998,-6.6999998
nan,,,1.0014399,7.1599998,-9.9331741,31.242472,45.0,-6.0,45.099998,-6.6999998
nan,,,1.0014399,7.1599998,-9.9331741,31.242472,45.0,-6.0,45.0,-6.5999999
nan,,,1.02256,7.04,-9.6715984,30.802042,45.0,-6.0,45.0,-6.5999999
nan,,,1.02256,7.04,-9.6715984,30.802042,45.0,-6.0,45.099998,-6.5
nan,,,1.03792,6.9400001,-9.4828815,30.428373,45.0,-6.0,45.099998,-6.5
nan,,,1.03792,6.9400001,-9.4828815,30.428373,45.0,-6.0,45.099998,-6.5
nan,,,1.05328,6.8499999,-9.2954197,30.086847,45.0,-6.0,45.099998,-6.5
nan,,,1.05328,6.8499999,-9.2954197,30.086847,45.0,-6.0,45.099998,-6.4000001
nan,,,1.0647999,6.7649999,-9.1556339,29.759718,45.0,-6.0,45.099998,-6.4000001
nan,,,1.0647999,6.7649999,-9.1556339,29.759718,45.0,-6.0,45.200001,-6.4000001
nan,,,1.0763199,6.6949997,-9.016531,29.486929,45.0,-6.0,45.200001,-6.4000001
nan,,,1.0763199,6.6949997,-9.016531,29.486929,45.0,-6.0,45.200001,-6.4000001
nan,,,1.08592,6.6199999,-8.9011307,29.19124,45.0,-6.0,45.200001,-6.4000001
nan,,,1.08592,6.6199999,-8.9011307,29.19124,45.0,-6.0,45.200001,-6.5
nan,,,1.0916799,6.6199999,-8.9011307,29.19124,45.0,-6.0,45.200001,-6.5
nan,,,1.0916799,6.5499997,-8.8321133,28.912027,45.0,-6.0,45.0,-6.5
nan,,,1.10128,6.5499997,-8.8321133,28.912027,45.0,-6.0,45.0,-6.5
nan,,,1.10128,6.4749999,-8.7174492,28.609385,45.0,-6.0,44.700001,-6.5
nan,,,1.1089599,6.3899999,-8.6260471,28.261953,45.0,-6.0,44.599998,-6.4000001
nan,,,1.1204799,6.3099999,-8.4894848,27.930605,45.0,-6.0,44.599998,-6.1999998
nan,,,1.132,6.2399998,-8.3535633,27.637171,45.0,-6.0,44.599998,-6.0999999
nan,,,1.1377599,6.165,-8.285841,27.319063,45.0,-6.0,44.599998,-5.9000001
nan,,,1.1416,6.0999999,-8.2407799,27.040232,45.0,-6.0,44.700001,-5.9000001
nan,,,1.14736,6.0450001,-8.1733189,26.801996,45.0,-6.0,44.700001,-5.8000002
nan,,,1.1511999,5.9899998,-8.1284313,26.561621,45.0,-6.0,44.700001,-5.8000002
nan,,,1.15696,5.9299998,-8.0612278,26.29693,45.0,-6.0,44.700001,-5.8000002
nan,,,1.15888,5.8799996,-8.0388622,26.074358,45.0,-6.0,44.700001,-5.8000002
nan,,,1.2759999,5.6549997,-6.6198902,25.049746,45.0,-6.0,44.5,-5.8000002
nan,,,1.3623999,5.5999999,-5.7574902,24.793406,45.0,-6.0,44.299999,-5.8000002
nan,,,0.94959998,10.445,-10.585841,35.579639,45.0,-6.0,44.099998,-5.6999998
nan,,,1.0321599,11.575,-9.553503,39.015877,45.0,-6.0,44.099998,-5.3000002
nan,,,0.90927994,11.7,-11.104366,39.38625,45.0,-6.0,44.099998,-5.3000002
nan,,,0.71151996,11.65,-13.802036,39.238327,45.0,-6.0,44.099998,-5.3000002
nan,,,0.67312002,11.665,-14.35887,39.282738,45.0,-6.0,44.200001,-5.3000002
nan,,,0.68848002,11.675,-14.134739,39.312328,45.0,-6.0,44.299999,-5.4000001
nan,,,0.82095993,11.74,-12.275887,39.50436,45.0,-6.0,44.400002,-5.5
nan,,,0.69231999,11.83,-14.079,39.769405,45.0,-6.0,44.5,-5.5999999
nan,,,0.84783995,11.809999,-11.913944,39.71059,45.0,-6.0,44.5,-5.6999998
nan,,,0.82287991,11.684999,-12.249871,39.3419,45.0,-6.0,44.400002,-5.8000002
nan,,,0.66927993,12.88,-14.415199,42.789394,45.0,-6.0,44.200001,-5.9000001
nan,,,0.68463993,12.87,-14.190596,42.76125,45.0,-6.0,44.200001,-5.5999999
nan,,,0.52719998,12.915,-16.587627,42.887798,45.0,-6.0,44.299999,-5.5999999
nan,,,0.54255998,13.049999,-16.344078,43.266018,45.0,-6.0,44.599998,-5.5999999
nan,,,0.59439993,13.224999,-15.538076,43.753128,45.0,-6.0,44.900002,-5.6999998
nan,,,0.47151995,11.38,-17.489473,38.434261,45.0,-6.0,45.099998,-5.6999998
nan,,,0.51759994,10.075,-16.740978,34.419426,45.0,-6.0,45.299999,-5.5
nan,,,0.54447997,10.12,-16.313789,34.56147,45.0,-6.0,45.400002,-5.4000001
nan,,,0.30831999,10.135,-20.319309,34.608761,45.0,-6.0,45.5,-5.5999999
nan,,,0.28336,10.15,-20.778824,34.656021,45.0,-6.0,45.5,-5.6999998
nan,,,0.20655996,10.17,-22.241434,34.718998,45.0,-6.0,45.400002,-5.8000002
nan,,,0.70959997,8.5999994,-13.829603,37.676254,45.0,-6.0,45.099998,-6.0
nan,,,0.80367994,7.8449998,-12.511158,34.806992,45.0,-6.0,45.0,-6.4000001
nan,,,0.85167992,7.5049996,-11.86263,32.460945,45.0,-6.0,45.0,-6.5
nan,,,0.89199996,7.3249998,-11.329634,31.834017,45.0,-6.0,44.900002,-6.5
nan,,,0.92271996,7.1849999,-10.930433,31.333136,45.0,-6.0,44.900002,-6.5
nan,,,0.92271996,7.1849999,-10.930433,31.333136,45.0,-6.0,44.900002,-6.4000001
nan,,,0.94383991,7.0650001,-10.659321,30.89451,45.0,-6.0,44.900002,-6.4000001
nan,,,0.94383991,7.0650001,-10.659321,30.89451,45.0,-6.0,45.0,-6.3000002
nan,,,0.96303999,6.9499998,-10.415148,30.466017,45.0,-6.0,45.0,-6.3000002
nan,,,0.96303999,6.9499998,-10.415148,30.466017,45.0,-6.0,45.0,-6.3000002
nan,,,0.98031998,6.855,-10.197224,30.105959,45.0,-6.0,45.0,-6.3000002
nan,,,0.98031998,6.855,-10.197224,30.105959,45.0,-6.0,45.0,-6.1999998
nan,,,0.99567997,6.77,-10.00494,29.779085,45.0,-6.0,45.0,-6.1999998
nan,,,0.99567997,6.77,-10.00494,29.779085,45.0,-6.0,45.099998,-6.1999998
nan,,,1.0072,6.6949997,-9.8615932,29.486929,45.0,-6.0,45.099998,-6.1999998
nan,,,1.0072,6.6949997,-9.8615932,29.486929,45.0,-6.0,45.0,-6.3000002
nan,,,1.0167999,6.625,-9.7426968,29.211061,45.0,-6.0,45.0,-6.3000002
nan,,,1.0167999,6.625,-9.7426968,29.211061,45.0,-6.0,44.799999,-6.3000002
nan,,,1.0264,6.5549998,-9.6243,28.932093,45.0,-6.0,44.799999,-6.3000002
nan,,,1.0264,6.5549998,-9.6243,28.932093,45.0,-6.0,44.599998,-6.1999998
nan,,,1.29712,6.1749997,-6.4285355,27.361689,45.0,-6.0,44.599998,-6.1999998
nan,,,1.29712,6.1749997,-6.4285355,27.361689,45.0,-6.0,44.400002,-6.1999998
nan,,,1.37392,6.125,-5.633234,27.147821,45.0,-6.0,44.400002,-6.1999998
nan,,,1.37392,6.125,-5.633234,27.147821,45.0,-6.0,44.5,-6.0
nan,,,0.83055997,11.785,-12.146064,39.637005,45.0,-6.0,44.5,-6.0
nan,,,0.83055997,11.785,-12.146064,39.637005,45.0,-6.0,44.5,-5.5999999
nan,,,0.69807994,12.105,-13.995609,40.573151,45.0,-6.0,44.5,-5.5999999
nan,,,0.69807994,12.105,-13.995609,40.573151,45.0,-6.0,44.5,-5.4000001
nan,,,0.75567997,12.23,-13.175716,40.935467,45.0,-6.0,44.5,-5.4000001
nan,,,0.75567997,12.23,-13.175716,40.935467,45.0,-6.0,44.599998,-5.5
nan,,,0.62704003,12.165,-15.042793,40.747299,45.0,-6.0,44.599998,-5.5
nan,,,0.62704003,12.165,-15.042793,40.747299,45.0,-6.0,44.700001,-5.5999999
nan,,,0.59824002,12.224999,-15.893304,40.921009,45.0,-6.0,44.700001,-5.5999999
nan,,,0.59824002,12.224999,-15.893304,40.921009,45.0,-6.0,44.700001,-5.8000002
nan,,,0.80751991,12.285,-12.458698,41.094292,45.0,-6.0,44.700001,-5.8000002
nan,,,0.80751991,12.285,-12.458698,41.094292,45.0,-6.0,44.900002,-5.9000001
nan,,,0.97456002,12.65,-10.269674,42.13913,45.0,-6.0,44.900002,-5.9000001
nan,,,0.97456002,12.65,-10.269674,42.13913,45.0,-6.0,44.900002,-5.5
nan,,,0.71151996,12.275,-13.802036,41.065441,45.0,-6.0,44.900002,-5.5
nan,,,0.71151996,12.275,-13.802036,41.065441,45.0,-6.0,44.700001,-5.6999998
nan,,,0.76336002,12.235,-13.068272,40.949924,45.0,-6.0,44.700001,-5.6999998
nan,,,0.76336002,12.235,-13.068272,40.949924,45.0,-6.0,44.599998,-5.9000001
nan,,,0.70191991,13.21,-13.940161,43.711514,45.0,-6.0,44.599998,-5.9000001
nan,,,0.70191991,13.21,-13.940161,43.711514,45.0,-6.0,44.599998,-5.5999999
nan,,,0.69999993,13.344999,-14.2746,44.085087,45.0,-6.0,44.599998,-5.5999999
nan,,,0.69999993,13.344999,-14.2746,44.085087,45.0,-6.0,44.799999,-5.5
nan,,,0.46767998,10.34,-17.552795,35.252171,45.0,-6.0,44.799999,-5.5
nan,,,0.46767998,10.34,-17.552795,35.252171,45.0,-6.0,45.0,-5.4000001
nan,,,0.50608003,10.075,-16.926159,34.419426,45.0,-6.0,45.0,-5.4000001
nan,,,0.50608003,10.075,-16.926159,34.419426,45.0,-6.0,45.299999,-5.1999998
nan,,,0.53487992,10.125,-16.465576,34.577236,45.0,-6.0,45.299999,-5.1999998
nan,,,0.53487992,10.125,-16.465576,34.577236,45.0,-6.0,45.400002,-5.1999998
nan,,,0.39855999,10.139999,-18.718616,34.624516,45.0,-6.0,45.400002,-5.1999998
nan,,,0.39855999,10.139999,-18.718616,34.624516,45.0,-6.0,45.5,-5.4000001
nan,,,0.34863997,10.175,-19.592634,34.73473,45.0,-6.0,45.5,-5.4000001
nan,,,0.34863997,10.175,-19.592634,34.73473,45.0,-6.0,45.5,-5.4000001
nan,,,0.33327997,10.16,-19.867228,34.687515,45.0,-6.0,45.5,-5.4000001
nan,,,0.33327997,10.16,-19.867228,34.687515,45.0,-6.0,45.599998,-5.6999998
nan,,,0.20463997,10.184999,-22.278975,34.766186,45.0,-6.0,45.599998,-5.6999998
nan,,,0.20463997,10.184999,-22.278975,34.766186,45.0,-6.0,45.5,-5.8000002
nan,,,0.86319995,8.6350002,-11.709274,37.80497,45.0,-6.0,45.5,-5.8000002
nan,,,0.86319995,8.6350002,-11.709274,37.80497,45.0,-6.0,45.200001,-6.0
nan,,,0.91504002,7.8150001,-11.029686,34.689232,45.0,-6.0,45.200001,-6.0
nan,,,0.91504002,7.8150001,-11.029686,34.689232,45.0,-6.0,45.0,-6.4000001
nan,,,0.95151997,7.8150001,-11.029686,34.689232,45.0,-6.0,45.0,-6.4000001
nan,,,0.95151997,7.4949999,-10.561392,32.426628,45.0,-6.0,44.900002,-6.5
nan,,,0.98415995,7.4949999,-10.561392,32.426628,45.0,-6.0,44.900002,-6.5
nan,,,0.98415995,7.3299999,-10.149031,31.851686,45.0,-6.0,44.900002,-6.5
nan,,,1.00912,7.3299999,-10.149031,31.851686,45.0,-6.0,44.900002,-6.5
nan,,,1.00912,7.1999998,-9.8377724,31.387365,45.0,-6.0,44.900002,-6.4000001
nan,,,1.0302399,7.0799999,-9.5770817,30.949812,45.0,-6.0,45.0,-6.4000001
nan,,,1.0475199,6.9749999,-9.3655739,30.559843,45.0,-6.0,45.0,-6.3000002
nan,,,1.0628799,6.8799996,-9.1788845,30.201235,45.0,-6.0,45.0,-6.3000002
nan,,,1.0763199,6.7950001,-9.016531,29.875685,45.0,-6.0,45.0,-6.3000002
nan,,,1.08784,6.7149997,-8.8781052,29.56518,45.0,-6.0,45.099998,-6.3000002
nan,,,1.09744,6.6499996,-8.7632599,29.309938,45.0,-6.0,45.0,-6.3000002
nan,,,1.1051199,6.5749998,-8.6717129,29.012117,45.0,-6.0,44.799999,-6.3000002
nan,,,1.1128,6.5049996,-8.5804539,28.730875,45.0,-6.0,44.599998,-6.3000002
nan,,,1.38544,6.165,-5.5094547,27.319063,45.0,-6.0,44.400002,-6.1999998
nan,,,1.46032,6.0949998,-4.7161274,27.018667,45.0,-6.0,44.5,-6.0
nan,,,1.15888,11.69,-8.0388622,39.356686,45.0,-6.0,44.5,-5.5
nan,,,0.99951994,11.895,-9.957077,39.960209,45.0,-6.0,44.5,-5.4000001
nan,,,0.80559993,11.895,-12.484915,39.960209,45.0,-6.0,44.599998,-5.5
nan,,,0.73648,11.83,-13.446228,39.769405,45.0,-6.0,44.700001,-5.6999998
nan,,,0.73648,11.844999,-13.446228,39.81348,45.0,-6.0,44.799999,-5.8000002
nan,,,0.74992001,11.835,-13.256582,39.7841,45.0,-6.0,44.799999,-5.8000002
nan,,,0.68848002,11.75,-14.134739,39.533863,45.0,-6.0,44.700001,-5.9000001
nan,,,1.2702399,12.09,-6.7695446,40.529549,45.0,-6.0,44.5,-5.5999999
nan,,,0.88239992,12.014999,-11.455593,40.311115,45.0,-6.0,44.400002,-5.5
nan,,,0.73839998,13.049999,-13.419053,43.266018,45.0,-6.0,44.5,-5.5
nan,,,0.65968001,13.15,-14.556541,43.544804,45.0,-6.0,44.700001,-5.6999998
nan,,,0.44272,13.215,-17.96804,43.725391,45.0,-6.0,44.900002,-5.6999998
nan,,,0.47151995,10.96,-17.775599,37.165546,45.0,-6.0,45.099998,-5.5
nan,,,0.53872001,10.094999,-16.404758,34.482586,45.0,-6.0,45.299999,-5.4000001
nan,,,0.51759994,10.11,-16.740978,34.529926,45.0,-6.0,45.400002,-5.4000001
nan,,,0.29487997,10.135,-20.565805,34.608761,45.0,-6.0,45.400002,-5.4000001
nan,,,0.34287995,10.175,-19.695288,34.73473,45.0,-6.0,45.5,-5.5
nan,,,0.18351996,10.12,-22.695181,34.56147,45.0,-6.0,45.400002,-5.5999999
nan,,,0.32751995,10.139999,-18.984598,34.624516,45.0,-6.0,45.200001,-5.6999998
nan,,,0.24879998,10.085,-21.427711,34.451012,45.0,-6.0,45.0,-5.6999998
nan,,,0.38703996,10.11,-18.917862,34.529926,45.0,-6.0,44.900002,-5.6999998
nan,,,0.31023997,10.135,-20.284273,34.608761,45.0,-6.0,44.900002,-5.8000002
nan,,,0.33327997,10.085,-19.867228,34.451012,45.0,-6.0,44.900002,-5.9000001
nan,,,0.89968002,8.0249996,-11.229285,35.507423,45.0,-6.0,44.900002,-6.1999998
nan,,,0.93040001,7.5449996,-10.831535,32.597679,45.0,-6.0,44.900002,-6.6999998
nan,,,0.95727992,7.3499999,-10.488173,31.922228,45.0,-6.0,44.900002,-6.9000001
nan,,,0.97839999,7.21,-10.221354,31.423441,45.0,-6.0,44.900002,-6.9000001
nan,,,0.97839999,7.21,-10.221354,31.423441,45.0,-6.0,44.900002,-6.9000001
nan,,,0.99951994,7.0899997,-9.957077,30.986605,45.0,-6.0,44.900002,-6.9000001
nan,,,0.99951994,7.0899997,-9.957077,30.986605,45.0,-6.0,44.900002,-6.9000001
nan,,,1.0148799,6.9849997,-9.7664356,30.597281,45.0,-6.0,44.900002,-6.9000001
nan,,,1.0148799,6.9849997,-9.7664356,30.597281,45.0,-6.0,44.700001,-7.0
nan,,,1.2126399,6.5499997,-7.4193726,28.912027,45.0,-6.0,44.700001,-7.0
nan,,,1.2126399,6.5499997,-7.4193726,28.912027,45.0,-6.0,44.5,-7.0
nan,,,1.34128,6.5,-5.986557,28.71068,45.0,-6.0,44.5,-7.0
nan,,,1.34128,6.5,-5.986557,28.71068,45.0,-6.0,44.299999,-7.0
nan,,,1.0552,10.755,-9.2720737,36.538277,45.0,-6.0,44.299999,-7.0
nan,,,1.0552,10.755,-9.2720737,36.538277,45.0,-6.0,44.299999,-6.8000002
nan,,,1.0743999,12.245,-9.0396709,40.978821,45.0,-6.0,44.299999,-6.8000002
nan,,,1.0743999,12.245,-9.0396709,40.978821,45.0,-6.0,44.400002,-6.0
nan,,,1.0743999,12.485,-9.0396709,41.668774,45.0,-6.0,44.400002,-6.0
nan,,,1.0743999,12.485,-9.0396709,41.668774,45.0,-6.0,44.400002,-5.5999999
nan,,,0.71343994,12.32,-13.774498,41.195171,45.0,-6.0,44.400002,-5.5999999
nan,,,0.71343994,12.32,-13.774498,41.195171,45.0,-6.0,44.599998,-5.6999998
nan,,,0.68079996,12.335,-14.24657,41.238361,45.0,-6.0,44.599998,-5.6999998
nan,,,0.68079996,12.335,-14.24657,41.238361,45.0,-6.0,44.599998,-5.9000001
nan,,,1.14544,12.684999,-8.1957874,42.238483,45.0,-6.0,44.599998,-5.9000001
nan,,,1.14544,12.684999,-8.1957874,42.238483,45.0,-6.0,44.700001,-5.8000002
nan,,,1.1550399,12.84,-8.0836124,42.676754,45.0,-6.0,44.700001,-5.8000002
nan,,,1.1550399,12.84,-8.0836124,42.676754,45.0,-6.0,44.799999,-5.5
nan,,,0.72687995,12.679999,-13.582517,42.2243,45.0,-6.0,44.799999,-5.5
nan,,,0.72687995,12.679999,-13.582517,42.2243,45.0,-6.0,44.900002,-5.6999998
nan,,,0.98607993,12.37,-10.124962,41.339035,45.0,-6.0,44.900002,-5.6999998
nan,,,0.98607993,12.37,-10.124962,41.339035,45.0,-6.0,44.700001,-5.9000001
nan,,,1.1991999,12.785,-7.5730381,42.521564,45.0,-6.0,44.700001,-5.9000001
nan,,,1.1991999,12.785,-7.5730381,42.521564,45.0,-6.0,44.599998,-5.5999999
nan,,,0.59824002,13.28,-15.479328,43.905483,45.0,-6.0,44.599998,-5.5999999
nan,,,0.59824002,13.28,-15.479328,43.905483,45.0,-6.0,44.700001,-5.5999999
nan,,,0.55023992,13.349999,-16.223129,44.098881,45.0,-6.0,44.700001,-5.5999999
nan,,,0.55023992,13.349999,-16.223129,44.098881,45.0,-6.0,44.900002,-5.6999998
nan,,,0.50992,11.085,-16.86429,37.545437,45.0,-6.0,44.900002,-5.6999998
nan,,,0.50992,11.085,-16.86429,37.545437,45.0,-6.0,45.200001,-5.3000002
nan,,,0.51567996,10.099999,-16.771753,34.498371,45.0,-6.0,45.200001,-5.3000002
nan,,,0.51567996,10.099999,-16.771753,34.498371,45.0,-6.0,45.400002,-5.0999999
nan,,,0.44272,10.115,-17.96804,34.5457,45.0,-6.0,45.400002,-5.0999999
nan,,,0.44272,10.115,-17.96804,34.5457,45.0,-6.0,45.599998,-5.0999999
nan,,,0.31408,10.16,-20.214329,34.687515,45.0,-6.0,45.599998,-5.0999999
nan,,,0.31408,10.16,-20.214329,34.687515,45.0,-6.0,45.700001,-5.3000002
nan,,,0.29487997,10.16,-21.83168,34.687515,45.0,-6.0,45.700001,-5.3000002
nan,,,0.29487997,10.16,-21.83168,34.687515,45.0,-6.0,45.700001,-5.4000001
nan,,,0.29487997,10.155,-20.565805,34.671772,45.0,-6.0,45.700001,-5.4000001
nan,,,0.29487997,10.155,-20.565805,34.671772,45.0,-6.0,45.700001,-5.5999999
nan,,,0.25071996,10.125,-21.39127,34.577236,45.0,-6.0,45.700001,-5.5999999
nan,,,0.25071996,10.125,-21.39127,34.577236,45.0,-6.0,45.700001,-5.5999999
nan,,,0.31023997,10.139999,-20.284273,34.624516,45.0,-6.0,45.700001,-5.5999999
nan,,,0.31023997,10.139999,-20.284273,34.624516,45.0,-6.0,45.599998,-5.8000002
nan,,,0.19503999,10.099999,-22.467417,34.498371,45.0,-6.0,45.599998,-5.8000002
nan,,,0.19503999,10.099999,-22.467417,34.498371,45.0,-6.0,45.299999,-5.9000001
nan,,,0.77295995,8.04,-12.934573,35.565323,45.0,-6.0,45.299999,-5.9000001
nan,,,0.77295995,8.04,-12.934573,35.565323,45.0,-6.0,45.200001,-6.0999999
nan,,,0.83631992,7.6149998,-12.068469,32.834694,45.0,-6.0,45.200001,-6.0999999
nan,,,0.83631992,7.6149998,-12.068469,32.834694,45.0,-6.0,45.099998,-6.5
nan,,,0.87663996,7.415,-11.531448,32.149872,45.0,-6.0,45.099998,-6.5
nan,,,0.87663996,7.415,-11.531448,32.149872,45.0,-6.0,45.099998,-6.6999998
nan,,,0.90735996,7.2799997,-11.129303,31.67428,45.0,-6.0,45.099998,-6.6999998
nan,,,0.90735996,7.2799997,-11.129303,31.67428,45.0,-6.0,45.099998,-6.6999998
nan,,,0.93040001,7.2799997,-11.129303,31.67428,45.0,-6.0,45.099998,-6.6999998
nan,,,0.93040001,7.1700001,-10.831535,31.278784,45.0,-6.0,45.200001,-6.8000002
nan,,,0.94959998,7.1700001,-10.831535,31.278784,45.0,-6.0,45.200001,-6.8000002
nan,,,0.94959998,7.0650001,-10.585841,30.89451,45.0,-6.0,45.200001,-6.8000002
nan,,,0.96687996,7.0650001,-10.585841,30.89451,45.0,-6.0,45.200001,-6.8000002
nan,,,0.96687996,6.98,-10.366573,30.578566,45.0,-6.0,45.200001,-6.8000002
nan,,,0.98223996,6.8999996,-10.173117,30.277201,45.0,-6.0,45.200001,-6.6999998
nan,,,0.99375999,6.8299999,-10.028902,30.010271,45.0,-6.0,45.099998,-6.8000002
nan,,,1.00528,6.7599998,-9.8854313,29.740328,45.0,-6.0,44.799999,-6.8000002
nan,,,1.0167999,6.6999998,-9.7426968,29.506521,45.0,-6.0,44.700001,-6.6999998
nan,,,1.0302399,6.6399999,-9.5770817,29.270433,45.0,-6.0,44.700001,-6.5999999
nan,,,1.04176,6.5799999,-9.4359016,29.032076,45.0,-6.0,44.700001,-6.4000001
nan,,,1.05136,6.5249996,-9.3187847,28.811556,45.0,-6.0,44.700001,-6.3000002
nan,,,1.05712,6.4699998,-9.2487488,28.589083,45.0,-6.0,44.700001,-6.3000002
nan,,,1.0609599,6.4049997,-9.2021542,28.323618,45.0,-6.0,44.700001,-6.1999998
nan,,,1.06672,6.3449998,-9.1324024,28.076097,45.0,-6.0,44.700001,-6.1999998
nan,,,1.07248,6.2799997,-9.0628262,27.805246,45.0,-6.0,44.799999,-6.1999998
nan,,,1.0763199,6.2249999,-9.016531,27.573839,45.0,-6.0,44.700001,-6.1999998
nan,,,1.1972799,5.915,-7.5950546,26.230349,45.0,-6.0,44.5,-6.3000002
